epoch,train_loss,val_loss,val_mean_acc,val_mean_f1_macro,val_mean_auc,val_mean_auprc,epoch_time_sec,cumulative_train_time_sec,val_inference_time_ms_per_sample,val_acc_pfirrmann,val_f1_macro_pfirrmann,val_auc_pfirrmann,val_auprc_pfirrmann,f1_pfirrmann_class0,f1_pfirrmann_class1,f1_pfirrmann_class2,f1_pfirrmann_class3,f1_pfirrmann_class4,precision_pfirrmann_class0,precision_pfirrmann_class1,precision_pfirrmann_class2,precision_pfirrmann_class3,precision_pfirrmann_class4,recall_pfirrmann_class0,recall_pfirrmann_class1,recall_pfirrmann_class2,recall_pfirrmann_class3,recall_pfirrmann_class4,val_acc_modic,val_f1_macro_modic,val_auc_modic,val_auprc_modic,f1_modic_class0,f1_modic_class1,f1_modic_class2,f1_modic_class3,precision_modic_class0,precision_modic_class1,precision_modic_class2,precision_modic_class3,recall_modic_class0,recall_modic_class1,recall_modic_class2,recall_modic_class3,val_acc_disc_narrowing,val_f1_macro_disc_narrowing,val_auc_disc_narrowing,val_auprc_disc_narrowing,f1_disc_narrowing_class0,f1_disc_narrowing_class1,precision_disc_narrowing_class0,precision_disc_narrowing_class1,recall_disc_narrowing_class0,recall_disc_narrowing_class1,val_acc_spondylolisthesis,val_f1_macro_spondylolisthesis,val_auc_spondylolisthesis,val_auprc_spondylolisthesis,f1_spondylolisthesis_class0,f1_spondylolisthesis_class1,precision_spondylolisthesis_class0,precision_spondylolisthesis_class1,recall_spondylolisthesis_class0,recall_spondylolisthesis_class1,val_acc_up_endplate,val_f1_macro_up_endplate,val_auc_up_endplate,val_auprc_up_endplate,f1_up_endplate_class0,f1_up_endplate_class1,precision_up_endplate_class0,precision_up_endplate_class1,recall_up_endplate_class0,recall_up_endplate_class1,val_acc_low_endplate,val_f1_macro_low_endplate,val_auc_low_endplate,val_auprc_low_endplate,f1_low_endplate_class0,f1_low_endplate_class1,precision_low_endplate_class0,precision_low_endplate_class1,recall_low_endplate_class0,recall_low_endplate_class1,val_acc_disc_herniation,val_f1_macro_disc_herniation,val_auc_disc_herniation,val_auprc_disc_herniation,f1_disc_herniation_class0,f1_disc_herniation_class1,precision_disc_herniation_class0,precision_disc_herniation_class1,recall_disc_herniation_class0,recall_disc_herniation_class1,val_acc_disc_bulging,val_f1_macro_disc_bulging,val_auc_disc_bulging,val_auprc_disc_bulging,f1_disc_bulging_class0,f1_disc_bulging_class1,precision_disc_bulging_class0,precision_disc_bulging_class1,recall_disc_bulging_class0,recall_disc_bulging_class1
1,0.637460475250826,0.5515207071167727,0.7319148936170212,0.4976392807633215,0.8036374405144842,0.5672018962404959,82.3833978176117,82.3833978176117,75.93113006429469,0.4127659574468085,0.24281542041079676,0.8457745645071204,0.5931457897363985,0.0,0.5369127516778524,0.5217391304347826,0.09090909090909091,0.06451612903225806,0.0,0.47058823529411764,0.3673469387755102,1.0,1.0,0.0,0.625,0.9,0.047619047619047616,0.03333333333333333,0.7063829787234043,0.24917635658914727,0.7151599568358727,0.5739093173350214,0.8217054263565892,0.0,0.175,0.0,0.6973684210526315,0.0,1.0,0.0,1.0,0.0,0.0958904109589041,0.0,0.774468085106383,0.6912570337869661,0.9030645161290323,0.8235334662859601,0.8515406162464986,0.5309734513274337,0.7524752475247525,0.9090909090909091,0.9806451612903225,0.375,0.9744680851063829,0.49353448275862066,0.7372634643377002,0.07603173671270687,0.9870689655172413,0.0,0.9744680851063829,0.0,1.0,0.0,0.6297872340425532,0.4931955082918123,0.7909280500521376,0.7165484088087686,0.7563025210084033,0.23008849557522124,0.6136363636363636,0.8666666666666667,0.9854014598540146,0.1326530612244898,0.6893617021276596,0.5892887069357657,0.8278812660911707,0.7589507397534532,0.792022792022792,0.3865546218487395,0.6650717703349283,0.8846153846153846,0.9788732394366197,0.24731182795698925,0.9234042553191489,0.48008849557522126,0.7816180235535074,0.2171148783308766,0.9601769911504425,0.0,0.9234042553191489,0.0,1.0,0.0,0.7446808510638298,0.7417582417582418,0.8274096826093315,0.7783808329607824,0.7692307692307693,0.7142857142857143,0.7633587786259542,0.7211538461538461,0.7751937984496124,0.7075471698113207
2,0.5325878095828881,0.5084830724789451,0.7595744680851064,0.5560413441008424,0.818462425881608,0.5753521497412148,81.29698514938354,163.68038296699524,74.70466735515188,0.46808510638297873,0.3625558304733019,0.8541669886416983,0.6061530588474789,0.0,0.5147058823529411,0.5671641791044776,0.09090909090909091,0.64,0.0,0.4861111111111111,0.40425531914893614,1.0,0.8,0.0,0.546875,0.95,0.047619047619047616,0.5333333333333333,0.8,0.3672531186322747,0.7188313755418326,0.5767502590243767,0.8725212464589235,0.0,0.5964912280701754,0.0,0.7938144329896907,0.0,0.8292682926829268,0.0,0.9685534591194969,0.0,0.4657534246575342,0.0,0.8170212765957446,0.7702834799608993,0.9090322580645162,0.8289255669195585,0.873900293255132,0.6666666666666666,0.8010752688172043,0.8775510204081632,0.9612903225806452,0.5375,0.9744680851063829,0.49353448275862066,0.782387190684134,0.09385126325915799,0.9870689655172413,0.0,0.9744680851063829,0.0,1.0,0.0,0.6680851063829787,0.6064496736516661,0.8038134962014004,0.7306498820593607,0.7621951219512195,0.4507042253521127,0.6544502617801047,0.7272727272727273,0.9124087591240876,0.32653061224489793,0.7148936170212766,0.6577843465408941,0.8329547175526275,0.7659676064324902,0.797583081570997,0.5179856115107914,0.6984126984126984,0.782608695652174,0.9295774647887324,0.3870967741935484,0.9234042553191489,0.48008849557522126,0.8079877112135176,0.21304110321852435,0.9601769911504425,0.0,0.9234042553191489,0.0,1.0,0.0,0.7106382978723405,0.7103813252138611,0.8385256691531373,0.7874784581687712,0.71900826446281,0.7017543859649122,0.7699115044247787,0.6557377049180327,0.6744186046511628,0.7547169811320755
3,0.49931748085102795,0.48397900524238746,0.7803191489361703,0.5906819298018018,0.8268656371728551,0.5831481695709455,80.34153890609741,244.02192187309265,72.73380604196102,0.5446808510638298,0.4807496837685517,0.8649063001941422,0.6166368026580391,0.0,0.6270270270270271,0.5142857142857142,0.5454545454545454,0.7169811320754716,0.0,0.4793388429752066,0.6,0.5217391304347826,0.8260869565217391,0.0,0.90625,0.45,0.5714285714285714,0.6333333333333333,0.8,0.3672531186322747,0.7216858741082892,0.5780744374181341,0.8725212464589235,0.0,0.5964912280701754,0.0,0.7938144329896907,0.0,0.8292682926829268,0.0,0.9685534591194969,0.0,0.4657534246575342,0.0,0.8382978723404255,0.8139583333333333,0.9125000000000001,0.8320660255944218,0.88125,0.7466666666666667,0.8545454545454545,0.8,0.9096774193548387,0.7,0.9744680851063829,0.49353448275862066,0.8027656477438136,0.11615395263651078,0.9870689655172413,0.0,0.9744680851063829,0.0,1.0,0.0,0.6808510638297872,0.6287988879762432,0.8102934604498735,0.7345807212022463,0.7678018575851393,0.4897959183673469,0.6666666666666666,0.7346938775510204,0.9051094890510949,0.3673469387755102,0.7574468085106383,0.7393005196473404,0.8374981069210965,0.7702620721187959,0.8080808080808081,0.6705202312138728,0.7741935483870968,0.725,0.8450704225352113,0.6236559139784946,0.9234042553191489,0.48008849557522126,0.8266769073220687,0.2365756540016156,0.9601769911504425,0.0,0.9234042553191489,0.0,1.0,0.0,0.723404255319149,0.7217719167228284,0.8385988006435571,0.7808356909378001,0.7430830039525692,0.7004608294930875,0.7580645161290323,0.6846846846846847,0.7286821705426356,0.7169811320754716
4,0.48985628000760484,0.4763489617345234,0.7792553191489362,0.5934931623432714,0.8299719069857525,0.5841203937477151,75.93205428123474,319.9539761543274,73.47695776756774,0.5531914893617021,0.5146760700170856,0.8673401108731836,0.6337151901272667,0.17777777777777778,0.5945945945945946,0.6040268456375839,0.48,0.7169811320754716,0.6666666666666666,0.5238095238095238,0.5056179775280899,0.5454545454545454,0.8260869565217391,0.10256410256410256,0.6875,0.75,0.42857142857142855,0.6333333333333333,0.8042553191489362,0.37523288587397885,0.7160760176121574,0.520657746986189,0.8728323699421965,0.0,0.628099173553719,0.0,0.8074866310160428,0.0,0.7916666666666666,0.0,0.949685534591195,0.0,0.5205479452054794,0.0,0.8127659574468085,0.7972549019607844,0.9122580645161291,0.8315490023558656,0.8533333333333334,0.7411764705882353,0.8827586206896552,0.7,0.8258064516129032,0.7875,0.9744680851063829,0.49353448275862066,0.8085880640465793,0.14364955894268083,0.9870689655172413,0.0,0.9744680851063829,0.0,1.0,0.0,0.6893617021276596,0.6438580829994395,0.816698942350663,0.7432080734527076,0.7711598746081505,0.5165562913907285,0.6758241758241759,0.7358490566037735,0.8978102189781022,0.3979591836734694,0.7531914893617021,0.7199161597895776,0.840299863698319,0.7742174025796871,0.8164556962025317,0.6233766233766234,0.7413793103448276,0.7868852459016393,0.9084507042253521,0.5161290322580645,0.9234042553191489,0.48008849557522126,0.8343573988735279,0.23689844714341274,0.9601769911504425,0.0,0.9234042553191489,0.0,1.0,0.0,0.723404255319149,0.7233842197714637,0.8441567939154601,0.7890677283939107,0.7257383966244726,0.721030042918455,0.7962962962962963,0.6614173228346457,0.6666666666666666,0.7924528301886793
5,0.4726876464940734,0.46943739169898135,0.7946808510638298,0.6221583097741927,0.8333283580951771,0.5889586768211849,77.36219191551208,397.3161680698395,70.52868274932212,0.6212765957446809,0.6228862116302061,0.8751360709072383,0.6590813537177748,0.6813186813186813,0.5656565656565656,0.6382978723404256,0.5194805194805194,0.7096774193548387,0.5961538461538461,0.8,0.5555555555555556,0.5714285714285714,0.6875,0.7948717948717948,0.4375,0.75,0.47619047619047616,0.7333333333333333,0.8127659574468085,0.3877358065823241,0.716828025668061,0.5210139492037231,0.874251497005988,0.0,0.6766917293233082,0.0,0.8342857142857143,0.0,0.75,0.0,0.9182389937106918,0.0,0.6164383561643836,0.0,0.8127659574468085,0.7972549019607844,0.9134677419354839,0.8352140664783414,0.8533333333333334,0.7411764705882353,0.8827586206896552,0.7,0.8258064516129032,0.7875,0.9744680851063829,0.49353448275862066,0.8093158660844251,0.14024083727529812,0.9870689655172413,0.0,0.9744680851063829,0.0,1.0,0.0,0.7319148936170212,0.7212336892052194,0.8207954714732608,0.7461687913318343,0.7758007117437722,0.6666666666666666,0.7569444444444444,0.6923076923076923,0.7956204379562044,0.6428571428571429,0.7531914893617021,0.74691770647653,0.840829925791307,0.7740535405159765,0.7867647058823529,0.7070707070707071,0.823076923076923,0.6666666666666666,0.7535211267605634,0.7526881720430108,0.9234042553191489,0.48008849557522126,0.8433179723502304,0.24308577061195186,0.9601769911504425,0.0,0.9234042553191489,0.0,1.0,0.0,0.7276595744680852,0.7276151840046363,0.8469357905514114,0.7928111054345788,0.7310924369747899,0.7241379310344828,0.7981651376146789,0.6666666666666666,0.6744186046511628,0.7924528301886793
6,0.4648303525932765,0.4593754779547453,0.7946808510638298,0.6094881991354446,0.8360010273845109,0.6100635676769126,77.11942601203918,474.43559408187866,71.72112870723643,0.5574468085106383,0.4773537816453424,0.8721367351590494,0.6381754997500148,0.0,0.6347305389221557,0.6187050359712231,0.4,0.7333333333333333,0.0,0.5145631067961165,0.5443037974683544,0.5652173913043478,0.7333333333333333,0.0,0.828125,0.7166666666666667,0.30952380952380953,0.7333333333333333,0.8170212765957446,0.3927580282806925,0.7216770299591639,0.590957588242781,0.8753799392097265,0.0,0.6956521739130435,0.0,0.8470588235294118,0.0,0.7384615384615385,0.0,0.9056603773584906,0.0,0.6575342465753424,0.0,0.8382978723404255,0.8139583333333333,0.9179032258064517,0.8476692642028416,0.88125,0.7466666666666667,0.8545454545454545,0.8,0.9096774193548387,0.7,0.9744680851063829,0.49353448275862066,0.8151382823871907,0.24813955201886234,0.9870689655172413,0.0,0.9744680851063829,0.0,1.0,0.0,0.7276595744680852,0.7106356780052332,0.8234023536421868,0.749418463573814,0.7808219178082192,0.6404494382022472,0.7354838709677419,0.7125,0.8321167883211679,0.5816326530612245,0.7829787234042553,0.7735303565692259,0.8421929426018476,0.7774302363274729,0.8197879858657244,0.7272727272727273,0.8226950354609929,0.723404255319149,0.8169014084507042,0.7311827956989247,0.9234042553191489,0.48008849557522126,0.8517665130568357,0.24176121839869252,0.9601769911504425,0.0,0.9234042553191489,0.0,1.0,0.0,0.7361702127659574,0.7340464369158879,0.8437911364633611,0.7869567189008223,0.7578125,0.7102803738317757,0.7637795275590551,0.7037037037037037,0.751937984496124,0.7169811320754716
7,0.46167501504138364,0.4553315407596529,0.7941489361702128,0.6102659422647357,0.8380442107417708,0.6146904021153066,74.80401945114136,549.23961353302,70.00838644961094,0.5829787234042553,0.561210973388191,0.8762817438011655,0.6634209819321664,0.5245901639344263,0.6031746031746031,0.6296296296296297,0.3389830508474576,0.7096774193548387,0.7272727272727273,0.6129032258064516,0.5,0.5882352941176471,0.6875,0.41025641025641024,0.59375,0.85,0.23809523809523808,0.7333333333333333,0.8127659574468085,0.37949145175311505,0.7243857056637611,0.6000194234237819,0.8793103448275862,0.0,0.6386554621848739,0.0,0.8095238095238095,0.0,0.8260869565217391,0.0,0.9622641509433962,0.0,0.5205479452054794,0.0,0.8425531914893617,0.8182065274206025,0.9190322580645162,0.8529606981604748,0.8847352024922118,0.7516778523489933,0.8554216867469879,0.8115942028985508,0.9161290322580645,0.7,0.9744680851063829,0.49353448275862066,0.8158660844250363,0.24068079937645154,0.9870689655172413,0.0,0.9744680851063829,0.0,1.0,0.0,0.7191489361702128,0.6909373505499761,0.8245940712051244,0.7487841265193353,0.7843137254901961,0.5975609756097561,0.7100591715976331,0.7424242424242424,0.8759124087591241,0.5,0.7446808510638298,0.708291956305859,0.8445403604422232,0.7799173258270814,0.8113207547169812,0.6052631578947368,0.7329545454545454,0.7796610169491526,0.9084507042253521,0.4946236559139785,0.9234042553191489,0.48008849557522126,0.8538146441372247,0.24405882203282053,0.9601769911504425,0.0,0.9234042553191489,0.0,1.0,0.0,0.7531914893617021,0.7503663003663004,0.8458388181951147,0.7876810396503406,0.7769230769230769,0.7238095238095238,0.7709923664122137,0.7307692307692307,0.7829457364341085,0.7169811320754716
8,0.4602884973509837,0.4509697572949032,0.7946808510638297,0.611698009647756,0.8399016753852682,0.6172202051690153,74.29984974861145,623.5394632816315,69.03083172250302,0.5531914893617021,0.5087690838192636,0.8791220324895285,0.6679053951415771,0.17777777777777778,0.6143790849673203,0.5906040268456376,0.42424242424242425,0.7368421052631579,0.6666666666666666,0.5280898876404494,0.4943820224719101,0.5833333333333334,0.7777777777777778,0.10256410256410256,0.734375,0.7333333333333333,0.3333333333333333,0.7,0.8170212765957446,0.3888153389637069,0.7217582623849971,0.6096338455495726,0.8783382789317508,0.0,0.676923076923077,0.0,0.8314606741573034,0.0,0.7719298245614035,0.0,0.9308176100628931,0.0,0.6027397260273972,0.0,0.8382978723404255,0.815251572327044,0.9215322580645161,0.8573945438468071,0.8805031446540881,0.75,0.8588957055214724,0.7916666666666666,0.9032258064516129,0.7125,0.9744680851063829,0.49353448275862066,0.8165938864628821,0.24012485759243957,0.9870689655172413,0.0,0.9744680851063829,0.0,1.0,0.0,0.7276595744680852,0.7050980392156863,0.8264561298972144,0.7471292823916755,0.7866666666666666,0.6235294117647059,0.7239263803680982,0.7361111111111112,0.8613138686131386,0.5408163265306123,0.7872340425531915,0.7658616292045273,0.8449189762229291,0.7822330068402323,0.8366013071895425,0.6951219512195121,0.7804878048780488,0.8028169014084507,0.9014084507042254,0.6129032258064516,0.9234042553191489,0.48008849557522126,0.8556067588325653,0.23964016484112455,0.9601769911504425,0.0,0.9234042553191489,0.0,1.0,0.0,0.7361702127659574,0.7361654353179777,0.8532250987275122,0.7937005451486943,0.7372881355932204,0.7350427350427351,0.8130841121495327,0.671875,0.6744186046511628,0.8113207547169812
9,0.4533274148480367,0.4457495585549623,0.7989361702127659,0.6203361804605796,0.84245558796909,0.6224797552331576,74.4973874092102,698.0368506908417,68.9234530672114,0.6127659574468085,0.6031893210228576,0.8850470223516341,0.6841204347029473,0.5396825396825397,0.6521739130434783,0.6423357664233577,0.48,0.7017543859649122,0.7083333333333334,0.6081081081081081,0.5714285714285714,0.5454545454545454,0.7407407407407407,0.4358974358974359,0.703125,0.7333333333333333,0.42857142857142855,0.6666666666666666,0.8127659574468085,0.3832982456140351,0.7249138226783997,0.6212173556543203,0.8771929824561403,0.0,0.656,0.0,0.819672131147541,0.0,0.7884615384615384,0.0,0.9433962264150944,0.0,0.5616438356164384,0.0,0.8425531914893617,0.8154907161803714,0.9225806451612903,0.8591765745717906,0.8861538461538462,0.7448275862068966,0.8470588235294118,0.8307692307692308,0.9290322580645162,0.675,0.9744680851063829,0.49353448275862066,0.8202328966521106,0.23924939794505012,0.9870689655172413,0.0,0.9744680851063829,0.0,1.0,0.0,0.7276595744680852,0.7050980392156863,0.8297333531952927,0.7535217165281952,0.7866666666666666,0.6235294117647059,0.7239263803680982,0.7361111111111112,0.8613138686131386,0.5408163265306123,0.7659574468085106,0.7507761130714795,0.8455247614720581,0.7815910477078805,0.8122866894197952,0.6892655367231638,0.7880794701986755,0.7261904761904762,0.8380281690140845,0.6559139784946236,0.9234042553191489,0.48008849557522126,0.8617511520737327,0.2482202377613328,0.9601769911504425,0.0,0.9234042553191489,0.0,1.0,0.0,0.7319148936170212,0.7312140302463644,0.8498610501682025,0.7927412769937435,0.7449392712550608,0.7174887892376681,0.7796610169491526,0.6837606837606838,0.7131782945736435,0.7547169811320755
10,0.44844922069775855,0.44601309644834447,0.7984042553191488,0.6376523486120278,0.8436763642212044,0.6245763145673375,75.17712450027466,773.2139751911163,70.44929342066989,0.5914893617021276,0.5973807403595124,0.8871990724425981,0.6886132778455976,0.6746987951807228,0.6017699115044248,0.5757575757575758,0.425,0.7096774193548387,0.6363636363636364,0.6938775510204082,0.5277777777777778,0.4473684210526316,0.6875,0.717948717948718,0.53125,0.6333333333333333,0.40476190476190477,0.7333333333333333,0.8085106382978723,0.38761508303598957,0.7248479735686999,0.6217545290220622,0.8693009118541033,0.0,0.6811594202898551,0.0,0.8411764705882353,0.0,0.7230769230769231,0.0,0.89937106918239,0.0,0.6438356164383562,0.0,0.8382978723404255,0.8176955740650008,0.9213709677419355,0.8575140158674248,0.8789808917197452,0.7564102564102564,0.8679245283018868,0.7763157894736842,0.8903225806451613,0.7375,0.9787234042553191,0.6374575748225857,0.8209606986899564,0.23915646040307353,0.9892008639308856,0.2857142857142857,0.9786324786324786,1.0,1.0,0.16666666666666666,0.7106382978723405,0.673771027274212,0.8291374944138239,0.7527684381541173,0.7834394904458599,0.5641025641025641,0.6949152542372882,0.7586206896551724,0.8978102189781022,0.4489795918367347,0.7702127659574468,0.7441532258064516,0.8492351961229745,0.785563493723991,0.8258064516129032,0.6625,0.7619047619047619,0.7910447761194029,0.9014084507042254,0.5698924731182796,0.9234042553191489,0.48008849557522126,0.8673835125448028,0.2606342311072065,0.9601769911504425,0.0,0.9234042553191489,0.0,1.0,0.0,0.7659574468085106,0.7630570679572495,0.8492759982448442,0.7906060704152277,0.789272030651341,0.7368421052631579,0.7803030303030303,0.7475728155339806,0.7984496124031008,0.7264150943396226
