epoch,train_loss,val_loss,val_mean_acc,val_mean_f1_macro,val_mean_auc,val_mean_auprc,epoch_time_sec,cumulative_train_time_sec,val_inference_time_ms_per_sample,val_acc_pfirrmann,val_f1_macro_pfirrmann,val_auc_pfirrmann,val_auprc_pfirrmann,f1_pfirrmann_class0,f1_pfirrmann_class1,f1_pfirrmann_class2,f1_pfirrmann_class3,f1_pfirrmann_class4,precision_pfirrmann_class0,precision_pfirrmann_class1,precision_pfirrmann_class2,precision_pfirrmann_class3,precision_pfirrmann_class4,recall_pfirrmann_class0,recall_pfirrmann_class1,recall_pfirrmann_class2,recall_pfirrmann_class3,recall_pfirrmann_class4,val_acc_modic,val_f1_macro_modic,val_auc_modic,val_auprc_modic,f1_modic_class0,f1_modic_class1,f1_modic_class2,f1_modic_class3,precision_modic_class0,precision_modic_class1,precision_modic_class2,precision_modic_class3,recall_modic_class0,recall_modic_class1,recall_modic_class2,recall_modic_class3,val_acc_disc_narrowing,val_f1_macro_disc_narrowing,val_auc_disc_narrowing,val_auprc_disc_narrowing,f1_disc_narrowing_class0,f1_disc_narrowing_class1,precision_disc_narrowing_class0,precision_disc_narrowing_class1,recall_disc_narrowing_class0,recall_disc_narrowing_class1,val_acc_spondylolisthesis,val_f1_macro_spondylolisthesis,val_auc_spondylolisthesis,val_auprc_spondylolisthesis,f1_spondylolisthesis_class0,f1_spondylolisthesis_class1,precision_spondylolisthesis_class0,precision_spondylolisthesis_class1,recall_spondylolisthesis_class0,recall_spondylolisthesis_class1,val_acc_up_endplate,val_f1_macro_up_endplate,val_auc_up_endplate,val_auprc_up_endplate,f1_up_endplate_class0,f1_up_endplate_class1,precision_up_endplate_class0,precision_up_endplate_class1,recall_up_endplate_class0,recall_up_endplate_class1,val_acc_low_endplate,val_f1_macro_low_endplate,val_auc_low_endplate,val_auprc_low_endplate,f1_low_endplate_class0,f1_low_endplate_class1,precision_low_endplate_class0,precision_low_endplate_class1,recall_low_endplate_class0,recall_low_endplate_class1,val_acc_disc_herniation,val_f1_macro_disc_herniation,val_auc_disc_herniation,val_auprc_disc_herniation,f1_disc_herniation_class0,f1_disc_herniation_class1,precision_disc_herniation_class0,precision_disc_herniation_class1,recall_disc_herniation_class0,recall_disc_herniation_class1,val_acc_disc_bulging,val_f1_macro_disc_bulging,val_auc_disc_bulging,val_auprc_disc_bulging,f1_disc_bulging_class0,f1_disc_bulging_class1,precision_disc_bulging_class0,precision_disc_bulging_class1,recall_disc_bulging_class0,recall_disc_bulging_class1
1,0.6314450436729496,0.5486327151302248,0.7691489361702127,0.5631869257856358,0.7915969853498638,0.5416879000445027,76.82177948951721,76.82177948951721,58.387675183884646,0.4340425531914894,0.3270842834913383,0.8408950587745532,0.5789312747161817,0.0,0.5194805194805194,0.5771812080536913,0.37209302325581395,0.16666666666666666,0.0,0.3883495145631068,0.5308641975308642,0.3333333333333333,1.0,0.0,0.7843137254901961,0.6323529411764706,0.42105263157894735,0.09090909090909091,0.7191489361702128,0.276637474913337,0.746605184930875,0.4109689113635539,0.8306878306878307,0.0,0.27586206896551724,0.0,0.7201834862385321,0.0,0.7058823529411765,0.0,0.98125,0.0,0.17142857142857143,0.0,0.7617021276595745,0.702262443438914,0.9378174542096351,0.8821942386796753,0.8352941176470589,0.5692307692307692,0.7319587628865979,0.9024390243902439,0.9726027397260274,0.4157303370786517,0.9574468085106383,0.4891304347826087,0.6573333333333334,0.06912455273678625,0.9782608695652174,0.0,0.9574468085106383,0.0,1.0,0.0,0.7531914893617021,0.6999383585769636,0.7901522211867039,0.7398778058420259,0.8263473053892215,0.5735294117647058,0.7419354838709677,0.7959183673469388,0.9324324324324325,0.4482758620689655,0.7404255319148936,0.6884305244626051,0.7595043866399878,0.7138962700057179,0.8157099697885196,0.5611510791366906,0.7297297297297297,0.78,0.9246575342465754,0.43820224719101125,0.9531914893617022,0.4880174291938998,0.7256493506493507,0.11179082843906799,0.9760348583877996,0.0,0.9531914893617022,0.0,1.0,0.0,0.8340425531914893,0.8339944574254198,0.8748188930744711,0.8267193185730131,0.8368200836820083,0.8311688311688312,0.8130081300813008,0.8571428571428571,0.8620689655172413,0.8067226890756303
2,0.530629678297851,0.5057023524151494,0.7936170212765957,0.6096861740276657,0.8089267073355957,0.5541875114427864,76.58324384689331,153.40502333641052,59.56388635838285,0.502127659574468,0.4513438323574815,0.8514560849203786,0.5895510249333537,0.0425531914893617,0.5138888888888888,0.6037735849056604,0.36923076923076925,0.7272727272727273,0.5,0.3978494623655914,0.5274725274725275,0.4444444444444444,0.9090909090909091,0.022222222222222223,0.7254901960784313,0.7058823529411765,0.3157894736842105,0.6060606060606061,0.7872340425531915,0.36533009802037286,0.7582525349293052,0.42208372596821664,0.8662790697674418,0.0,0.5950413223140496,0.0,0.8097826086956522,0.0,0.7058823529411765,0.0,0.93125,0.0,0.5142857142857142,0.0,0.8170212765957446,0.7943672289941189,0.9398953363090657,0.8786820694594828,0.8626198083067093,0.7261146496815286,0.8083832335329342,0.8382352941176471,0.9246575342465754,0.6404494382022472,0.9574468085106383,0.4891304347826087,0.6991111111111111,0.08179689508277825,0.9782608695652174,0.0,0.9574468085106383,0.0,1.0,0.0,0.7574468085106383,0.7352819114246754,0.8063839701770738,0.7611117297731118,0.8118811881188119,0.6586826347305389,0.7935483870967742,0.6875,0.831081081081081,0.632183908045977,0.7531914893617021,0.7327450980392156,0.7779744497460367,0.7391725035823566,0.8066666666666666,0.6588235294117647,0.7857142857142857,0.691358024691358,0.8287671232876712,0.6292134831460674,0.9531914893617022,0.4880174291938998,0.7585227272727273,0.12922757621116213,0.9760348583877996,0.0,0.9531914893617022,0.0,1.0,0.0,0.8212765957446808,0.8212733594089526,0.8798174442190669,0.8318745665318299,0.8205128205128205,0.8220338983050848,0.8135593220338984,0.8290598290598291,0.8275862068965517,0.8151260504201681
3,0.4998284002481881,0.4840553604066372,0.7925531914893618,0.6075361061065913,0.8160262116838269,0.5646216796616956,76.90466022491455,230.30968356132507,59.56113186288387,0.5191489361702127,0.4795784128192686,0.8569154752968803,0.5952156689728598,0.11764705882352941,0.5241379310344828,0.6103896103896104,0.3870967741935484,0.7586206896551724,0.5,0.40425531914893614,0.5465116279069767,0.5,0.88,0.06666666666666667,0.7450980392156863,0.6911764705882353,0.3157894736842105,0.6666666666666666,0.7829787234042553,0.3712179284844659,0.7619026039694605,0.43376182331791463,0.8580060422960725,0.0,0.6268656716417911,0.0,0.8304093567251462,0.0,0.65625,0.0,0.8875,0.0,0.6,0.0,0.8170212765957446,0.7956480414164089,0.9408957980606434,0.8822864970792085,0.8617363344051447,0.7295597484276729,0.8121212121212121,0.8285714285714286,0.9178082191780822,0.651685393258427,0.9574468085106383,0.4891304347826087,0.7284444444444444,0.10377370831354528,0.9782608695652174,0.0,0.9574468085106383,0.0,1.0,0.0,0.7617021276595745,0.721799424995772,0.8046753650201925,0.7616928461074097,0.8271604938271605,0.6164383561643836,0.7613636363636364,0.7627118644067796,0.9054054054054054,0.5172413793103449,0.7404255319148936,0.7064004096262161,0.7787440357087886,0.7412330800928308,0.8063492063492064,0.6064516129032258,0.7514792899408284,0.7121212121212122,0.8698630136986302,0.5280898876404494,0.9531914893617022,0.4880174291938998,0.7763798701298701,0.1678876777810311,0.9760348583877996,0.0,0.9531914893617022,0.0,1.0,0.0,0.8085106382978723,0.8084967675340903,0.8802521008403361,0.8311221356287655,0.8068669527896996,0.810126582278481,0.8034188034188035,0.8135593220338984,0.8103448275862069,0.8067226890756303
4,0.48403880808313016,0.4765464131720364,0.7941489361702128,0.6129229321781766,0.8222147725122384,0.5710664213577179,76.94473075866699,307.25441431999207,60.14735546517879,0.5148936170212766,0.47685588170694554,0.8589146133401394,0.5969642745629347,0.08,0.49645390070921985,0.6103896103896104,0.4307692307692308,0.7666666666666667,0.4,0.3888888888888889,0.5465116279069767,0.5185185185185185,0.8518518518518519,0.044444444444444446,0.6862745098039216,0.6911764705882353,0.3684210526315789,0.696969696969697,0.7787234042553192,0.3691919191919192,0.7639702499075834,0.43257712060149306,0.8545454545454545,0.0,0.6222222222222222,0.0,0.8294117647058824,0.0,0.6461538461538462,0.0,0.88125,0.0,0.6,0.0,0.8212765957446808,0.8021885521885521,0.9402801292904418,0.882651842680196,0.8636363636363636,0.7407407407407407,0.8209876543209876,0.821917808219178,0.910958904109589,0.6741573033707865,0.9574468085106383,0.4891304347826087,0.7488888888888889,0.12162768628050472,0.9782608695652174,0.0,0.9574468085106383,0.0,1.0,0.0,0.7659574468085106,0.7431693989071038,0.8108108108108107,0.7654416074441623,0.819672131147541,0.6666666666666666,0.7961783439490446,0.7051282051282052,0.8445945945945946,0.632183908045977,0.7574468085106383,0.7307483567508894,0.7824380483299984,0.7461516168730038,0.8155339805825242,0.6459627329192547,0.7730061349693251,0.7222222222222222,0.863013698630137,0.5842696629213483,0.9531914893617022,0.4880174291938998,0.7897727272727273,0.19111433186196292,0.9760348583877996,0.0,0.9531914893617022,0.0,1.0,0.0,0.8042553191489362,0.8040814847034943,0.8826427122573168,0.8320028905574861,0.8099173553719008,0.7982456140350878,0.7777777777777778,0.8348623853211009,0.8448275862068966,0.7647058823529411
5,0.4751011037220389,0.466059120806555,0.801595744680851,0.6277125594783073,0.8270712377572371,0.5768673713208434,76.90807962417603,384.1624939441681,62.12016775252971,0.5702127659574469,0.5604426520388038,0.861894864385933,0.6054830324770994,0.41935483870967744,0.5426356589147286,0.631578947368421,0.45454545454545453,0.7540983606557377,0.7647058823529411,0.44871794871794873,0.5714285714285714,0.5357142857142857,0.8214285714285714,0.28888888888888886,0.6862745098039216,0.7058823529411765,0.39473684210526316,0.696969696969697,0.7574468085106383,0.3636072981498849,0.7598939029958991,0.43509783140880787,0.832807570977918,0.0,0.6216216216216216,0.0,0.8407643312101911,0.0,0.5897435897435898,0.0,0.825,0.0,0.6571428571428571,0.0,0.8468085106382979,0.8341176470588235,0.9403570878867169,0.8839362525150407,0.88,0.788235294117647,0.8571428571428571,0.8271604938271605,0.9041095890410958,0.7528089887640449,0.9574468085106383,0.4891304347826087,0.7666666666666667,0.15099920973787626,0.9782608695652174,0.0,0.9574468085106383,0.0,1.0,0.0,0.7617021276595745,0.7432495707819573,0.8162472817645231,0.7698915463812337,0.8120805369127517,0.6744186046511628,0.8066666666666666,0.6823529411764706,0.8175675675675675,0.6666666666666666,0.7531914893617021,0.7313544623147272,0.7869786055102355,0.748313564875768,0.8079470198675497,0.6547619047619048,0.782051282051282,0.6962025316455697,0.8356164383561644,0.6179775280898876,0.9531914893617022,0.4880174291938998,0.7987012987012987,0.18477034571818363,0.9760348583877996,0.0,0.9531914893617022,0.0,1.0,0.0,0.8127659574468085,0.8117809815057522,0.8858301941466241,0.8364471874527376,0.7981651376146789,0.8253968253968254,0.8529411764705882,0.7819548872180451,0.75,0.8739495798319328
6,0.4694612091880734,0.45869319277505083,0.8085106382978724,0.6287795495290953,0.830893909411466,0.5796693434035765,80.82719945907593,464.989693403244,63.94503471699167,0.5787234042553191,0.5790861562508421,0.8660900642275804,0.6123104274815577,0.4857142857142857,0.5396825396825397,0.618421052631579,0.45161290322580644,0.8,0.68,0.4533333333333333,0.5595238095238095,0.5833333333333334,0.8888888888888888,0.37777777777777777,0.6666666666666666,0.6911764705882353,0.3684210526315789,0.7272727272727273,0.7957446808510639,0.3773712117749234,0.7698557898030389,0.4347427792320762,0.8682634730538922,0.0,0.6412213740458015,0.0,0.8333333333333334,0.0,0.6885245901639344,0.0,0.90625,0.0,0.6,0.0,0.8468085106382979,0.8341176470588235,0.940741880868093,0.8856222147859749,0.88,0.788235294117647,0.8571428571428571,0.8271604938271605,0.9041095890410958,0.7528089887640449,0.9574468085106383,0.4891304347826087,0.7817777777777778,0.1818913227741753,0.9782608695652174,0.0,0.9574468085106383,0.0,1.0,0.0,0.7702127659574468,0.7296779141104295,0.81112146629388,0.7663079724848969,0.8343558282208589,0.625,0.7640449438202247,0.7894736842105263,0.918918918918919,0.5172413793103449,0.7489361702127659,0.7160266257040451,0.7824380483299985,0.7407734856335819,0.8126984126984127,0.6193548387096774,0.757396449704142,0.7272727272727273,0.8767123287671232,0.5393258426966292,0.9531914893617022,0.4880174291938998,0.8076298701298702,0.1773465815155989,0.9760348583877996,0.0,0.9531914893617022,0.0,1.0,0.0,0.8170212765957446,0.8168089773571907,0.8874963778614895,0.8383599633207501,0.8105726872246696,0.823045267489712,0.8288288288288288,0.8064516129032258,0.7931034482758621,0.8403361344537815
7,0.4635016362545854,0.456546212763836,0.8037234042553192,0.6258630803272951,0.833396410338799,0.5821132827199692,79.85061526298523,544.8403086662292,59.103251518087184,0.5702127659574469,0.5729566612762339,0.8672204517427756,0.618082343489981,0.4788732394366197,0.5396825396825397,0.6153846153846154,0.4722222222222222,0.7586206896551724,0.6538461538461539,0.4533333333333333,0.5866666666666667,0.5,0.88,0.37777777777777777,0.6666666666666666,0.6470588235294118,0.4473684210526316,0.6666666666666666,0.7787234042553192,0.3691919191919192,0.7725606738514557,0.43726370486842353,0.8545454545454545,0.0,0.6222222222222222,0.0,0.8294117647058824,0.0,0.6461538461538462,0.0,0.88125,0.0,0.6,0.0,0.8212765957446808,0.803323768531803,0.939972294905341,0.8860162715024238,0.8627450980392157,0.7439024390243902,0.825,0.8133333333333334,0.9041095890410958,0.6853932584269663,0.9574468085106383,0.4891304347826087,0.7857777777777778,0.18620487517384554,0.9782608695652174,0.0,0.9574468085106383,0.0,1.0,0.0,0.774468085106383,0.7357029177718832,0.8143833488661075,0.7678405419885939,0.8369230769230769,0.6344827586206897,0.768361581920904,0.7931034482758621,0.918918918918919,0.5287356321839081,0.7659574468085106,0.7401957828298056,0.7855933507772818,0.7420129557972821,0.8220064724919094,0.6583850931677019,0.7791411042944786,0.7361111111111112,0.8698630136986302,0.5955056179775281,0.9531914893617022,0.4880174291938998,0.8145292207792207,0.17774921488025136,0.9760348583877996,0.0,0.9531914893617022,0.0,1.0,0.0,0.8085106382978723,0.8083857290402072,0.8871341640104317,0.8417363540589526,0.8034934497816594,0.8132780082987552,0.8141592920353983,0.8032786885245902,0.7931034482758621,0.8235294117647058
8,0.4540085797592745,0.4525078671053052,0.8079787234042553,0.6300766285716868,0.8362895255243168,0.5843476422848669,76.14816236495972,620.988471031189,59.62960364970755,0.5787234042553191,0.5774700878257162,0.8700239214434639,0.6204722817710561,0.39344262295081966,0.5467625899280576,0.6142857142857143,0.5074626865671642,0.8253968253968254,0.75,0.4318181818181818,0.5972222222222222,0.5862068965517241,0.8666666666666667,0.26666666666666666,0.7450980392156863,0.6323529411764706,0.4473684210526316,0.7878787878787878,0.7872340425531915,0.3755229659960833,0.7746999017212869,0.43855697485660544,0.8597560975609756,0.0,0.6423357664233577,0.0,0.8392857142857143,0.0,0.6567164179104478,0.0,0.88125,0.0,0.6285714285714286,0.0,0.8382978723404255,0.8257764944591852,0.9404340464829921,0.8864882395723959,0.87248322147651,0.7790697674418605,0.8552631578947368,0.8072289156626506,0.8904109589041096,0.7528089887640449,0.9574468085106383,0.4891304347826087,0.7915555555555556,0.2026017241437802,0.9782608695652174,0.0,0.9574468085106383,0.0,1.0,0.0,0.774468085106383,0.739593133872755,0.8191985088536814,0.7719045962606237,0.8348909657320872,0.6442953020134228,0.7745664739884393,0.7741935483870968,0.9054054054054054,0.5517241379310345,0.7702127659574468,0.7409358157765802,0.7883638602431892,0.7459800193143842,0.8280254777070064,0.6538461538461539,0.7738095238095238,0.7611940298507462,0.8904109589041096,0.5730337078651685,0.9531914893617022,0.4880174291938998,0.8181818181818181,0.16658732348587948,0.9760348583877996,0.0,0.9531914893617022,0.0,1.0,0.0,0.8042553191489362,0.8041666666666667,0.8878585917125471,0.8421899788742099,0.8,0.8083333333333333,0.8070175438596491,0.8016528925619835,0.7931034482758621,0.8151260504201681
9,0.45215138691966816,0.44984512454830106,0.8117021276595744,0.6361283980336863,0.837454897509797,0.583565652876413,77.53162479400635,698.5200958251953,60.513254936705245,0.5787234042553191,0.5735175156051424,0.869775927842008,0.6218442341190842,0.3870967741935484,0.549618320610687,0.6308724832214765,0.5,0.8,0.7058823529411765,0.45,0.5802469135802469,0.5666666666666667,0.8888888888888888,0.26666666666666666,0.7058823529411765,0.6911764705882353,0.4473684210526316,0.7272727272727273,0.7872340425531915,0.3732561826252378,0.7761875705136954,0.43875435496549914,0.8614457831325302,0.0,0.631578947368421,0.0,0.8313953488372093,0.0,0.6666666666666666,0.0,0.89375,0.0,0.6,0.0,0.851063829787234,0.841402981045487,0.9398183777127904,0.885655472712152,0.8805460750853242,0.8022598870056498,0.8775510204081632,0.8068181818181818,0.8835616438356164,0.797752808988764,0.9531914893617022,0.4880174291938998,0.7915555555555556,0.20168496728952334,0.9760348583877996,0.0,0.9572649572649573,0.0,0.9955555555555555,0.0,0.7787234042553192,0.75784717818643,0.8224603914259085,0.7666330552693108,0.8289473684210527,0.6867469879518072,0.8076923076923077,0.7215189873417721,0.8513513513513513,0.6551724137931034,0.7702127659574468,0.7471305595408895,0.7899030321686932,0.7412225130384336,0.8235294117647058,0.6707317073170732,0.7875,0.7333333333333333,0.863013698630137,0.6179775280898876,0.9531914893617022,0.4880174291938998,0.8193993506493507,0.1654391872174457,0.9760348583877996,0.0,0.9531914893617022,0.0,1.0,0.0,0.8212765957446808,0.8198379088785046,0.8905389742103738,0.847291438399855,0.8037383177570093,0.8359375,0.8775510204081632,0.781021897810219,0.7413793103448276,0.8991596638655462
10,0.4456247086242094,0.44842174475391705,0.8095744680851065,0.6318915855174312,0.8386033501073891,0.5886659924506751,77.42717337608337,775.9472692012787,60.29070996223612,0.5702127659574469,0.5668003108003108,0.872222815012667,0.6256074886949851,0.4307692307692308,0.5454545454545454,0.6133333333333333,0.4444444444444444,0.8,0.7,0.4444444444444444,0.5609756097560976,0.56,0.8888888888888888,0.3111111111111111,0.7058823529411765,0.6764705882352942,0.3684210526315789,0.7272727272727273,0.7872340425531915,0.3732561826252378,0.7775665636469988,0.4431991477012853,0.8614457831325302,0.0,0.631578947368421,0.0,0.8313953488372093,0.0,0.6666666666666666,0.0,0.89375,0.0,0.6,0.0,0.8425531914893617,0.8290707503587647,0.9402031706941665,0.8869440502399653,0.8770764119601329,0.7810650887573964,0.8516129032258064,0.825,0.9041095890410958,0.7415730337078652,0.9531914893617022,0.4880174291938998,0.7982222222222223,0.23084836631255018,0.9760348583877996,0.0,0.9572649572649573,0.0,0.9955555555555555,0.0,0.7787234042553192,0.7435789827094175,0.8206741223982603,0.7648881267806498,0.8385093167701864,0.6486486486486487,0.7758620689655172,0.7868852459016393,0.9121621621621622,0.5517241379310345,0.7787234042553192,0.7536290322580645,0.7910574111128212,0.7415431380283225,0.832258064516129,0.675,0.7865853658536586,0.7605633802816901,0.8835616438356164,0.6067415730337079,0.9531914893617022,0.4880174291938998,0.8189935064935066,0.16712639733690315,0.9760348583877996,0.0,0.9531914893617022,0.0,1.0,0.0,0.8127659574468085,0.8127625669998552,0.88988698927847,0.8491712245107396,0.811965811965812,0.8135593220338984,0.8050847457627118,0.8205128205128205,0.8189655172413793,0.8067226890756303
