epoch,train_loss,val_loss,val_mean_acc,val_mean_f1_macro,val_acc_pfirrmann,val_f1_macro_pfirrmann,f1_pfirrmann_class0,f1_pfirrmann_class1,f1_pfirrmann_class2,f1_pfirrmann_class3,f1_pfirrmann_class4,precision_pfirrmann_class0,precision_pfirrmann_class1,precision_pfirrmann_class2,precision_pfirrmann_class3,precision_pfirrmann_class4,recall_pfirrmann_class0,recall_pfirrmann_class1,recall_pfirrmann_class2,recall_pfirrmann_class3,recall_pfirrmann_class4,val_acc_modic,val_f1_macro_modic,f1_modic_class0,f1_modic_class1,f1_modic_class2,f1_modic_class3,precision_modic_class0,precision_modic_class1,precision_modic_class2,precision_modic_class3,recall_modic_class0,recall_modic_class1,recall_modic_class2,recall_modic_class3,val_acc_disc_narrowing,val_f1_macro_disc_narrowing,f1_disc_narrowing_class0,f1_disc_narrowing_class1,precision_disc_narrowing_class0,precision_disc_narrowing_class1,recall_disc_narrowing_class0,recall_disc_narrowing_class1,val_acc_spondylolisthesis,val_f1_macro_spondylolisthesis,f1_spondylolisthesis_class0,f1_spondylolisthesis_class1,precision_spondylolisthesis_class0,precision_spondylolisthesis_class1,recall_spondylolisthesis_class0,recall_spondylolisthesis_class1
11,0.6687660177548727,0.8446216317825019,0.7404255319148937,0.5800756444626909,0.5148936170212766,0.5186313815328021,0.6138613861386139,0.4158415841584158,0.43478260869565216,0.49230769230769234,0.6363636363636364,0.5535714285714286,0.42,0.5319148936170213,0.5925925925925926,0.509090909090909,0.6888888888888889,0.4117647058823529,0.36764705882352944,0.42105263157894735,0.8484848484848485,0.7276595744680852,0.3553530522846924,0.7986577181208053,0.0,0.6227544910179641,0.0,0.8623188405797102,0.0,0.5360824742268041,0.0,0.74375,0.0,0.7428571428571429,0.0,0.8425531914893617,0.833776214418169,0.8719723183391004,0.7955801104972375,0.8811188811188811,0.782608695652174,0.863013698630137,0.8089887640449438,0.8765957446808511,0.6125419296151003,0.9324009324009324,0.2926829268292683,0.9803921568627451,0.1935483870967742,0.8888888888888888,0.6
12,0.6537513812383016,0.8387761316262186,0.7414893617021276,0.5859046987566746,0.5106382978723404,0.5167201996707991,0.6041666666666666,0.4230769230769231,0.4406779661016949,0.45714285714285713,0.6585365853658537,0.5686274509803921,0.41509433962264153,0.52,0.5,0.5510204081632653,0.6444444444444445,0.43137254901960786,0.38235294117647056,0.42105263157894735,0.8181818181818182,0.7276595744680852,0.3537053589566489,0.8013245033112583,0.0,0.6134969325153374,0.0,0.852112676056338,0.0,0.5376344086021505,0.0,0.75625,0.0,0.7142857142857143,0.0,0.8468085106382979,0.8392368501064154,0.8741258741258742,0.8043478260869565,0.8928571428571429,0.7789473684210526,0.8561643835616438,0.8314606741573034,0.8808510638297873,0.6339563862928349,0.9345794392523364,0.3333333333333333,0.9852216748768473,0.21875,0.8888888888888888,0.7
13,0.6430553217728933,0.8358593601733446,0.7446808510638299,0.5843572112993485,0.5234042553191489,0.5277855816822887,0.6078431372549019,0.42105263157894735,0.4628099173553719,0.4722222222222222,0.675,0.543859649122807,0.45454545454545453,0.5283018867924528,0.5,0.574468085106383,0.6888888888888889,0.39215686274509803,0.4117647058823529,0.4473684210526316,0.8181818181818182,0.7276595744680852,0.3537053589566489,0.8013245033112583,0.0,0.6134969325153374,0.0,0.852112676056338,0.0,0.5376344086021505,0.0,0.75625,0.0,0.7142857142857143,0.0,0.851063829787234,0.8433959749433559,0.8780487804878049,0.8087431693989071,0.8936170212765957,0.7872340425531915,0.863013698630137,0.8314606741573034,0.8765957446808511,0.6125419296151003,0.9324009324009324,0.2926829268292683,0.9803921568627451,0.1935483870967742,0.8888888888888888,0.6
14,0.6434610525767008,0.8336021779105067,0.7425531914893617,0.584543998344502,0.5063829787234042,0.516044186754215,0.6041666666666666,0.42718446601941745,0.39285714285714285,0.4810126582278481,0.675,0.5686274509803921,0.4230769230769231,0.5,0.4634146341463415,0.574468085106383,0.6444444444444445,0.43137254901960786,0.3235294117647059,0.5,0.8181818181818182,0.7276595744680852,0.35612905805213496,0.7972972972972973,0.0,0.6272189349112426,0.0,0.8676470588235294,0.0,0.5353535353535354,0.0,0.7375,0.0,0.7571428571428571,0.0,0.8595744680851064,0.8534608189565578,0.8833922261484098,0.8235294117647058,0.9124087591240876,0.7857142857142857,0.8561643835616438,0.8651685393258427,0.8765957446808511,0.6125419296151003,0.9324009324009324,0.2926829268292683,0.9803921568627451,0.1935483870967742,0.8888888888888888,0.6
15,0.6367699503898621,0.8311133710667491,0.7468085106382978,0.5914880966835822,0.5191489361702127,0.5265324618847125,0.6262626262626263,0.4489795918367347,0.4166666666666667,0.4657534246575342,0.675,0.5740740740740741,0.46808510638297873,0.4807692307692308,0.4857142857142857,0.574468085106383,0.6888888888888889,0.43137254901960786,0.36764705882352944,0.4473684210526316,0.8181818181818182,0.7319148936170212,0.35729540234516666,0.802675585284281,0.0,0.6265060240963856,0.0,0.8633093525179856,0.0,0.5416666666666666,0.0,0.75,0.0,0.7428571428571429,0.0,0.8553191489361702,0.8481681362116145,0.8811188811188811,0.8152173913043478,0.9,0.7894736842105263,0.863013698630137,0.8426966292134831,0.8808510638297873,0.6339563862928349,0.9345794392523364,0.3333333333333333,0.9852216748768473,0.21875,0.8888888888888888,0.7
16,0.6316291848818462,0.8273943117819726,0.7521276595744681,0.5972543535022447,0.5276595744680851,0.5346442506973089,0.6262626262626263,0.44,0.423728813559322,0.4927536231884058,0.6904761904761905,0.5740740740740741,0.4489795918367347,0.5,0.5483870967741935,0.5686274509803921,0.6888888888888889,0.43137254901960786,0.36764705882352944,0.4473684210526316,0.8787878787878788,0.7319148936170212,0.3580747955747956,0.8013468013468014,0.0,0.6309523809523809,0.0,0.8686131386861314,0.0,0.5408163265306123,0.0,0.74375,0.0,0.7571428571428571,0.0,0.8680851063829788,0.8623419814440392,0.8904593639575972,0.8342245989304813,0.9197080291970803,0.7959183673469388,0.863013698630137,0.8764044943820225,0.8808510638297873,0.6339563862928349,0.9345794392523364,0.3333333333333333,0.9852216748768473,0.21875,0.8888888888888888,0.7
17,0.6213390777508417,0.8337371638044715,0.7446808510638298,0.588976846468781,0.5276595744680851,0.5369419609925938,0.6262626262626263,0.46464646464646464,0.41025641025641024,0.5,0.6835443037974683,0.5740740740740741,0.4791666666666667,0.4897959183673469,0.5,0.5869565217391305,0.6888888888888889,0.45098039215686275,0.35294117647058826,0.5,0.8181818181818182,0.7319148936170212,0.3564844826189126,0.8039867109634552,0.0,0.6219512195121951,0.0,0.8581560283687943,0.0,0.5425531914893617,0.0,0.75625,0.0,0.7285714285714285,0.0,0.851063829787234,0.8433959749433559,0.8780487804878049,0.8087431693989071,0.8936170212765957,0.7872340425531915,0.863013698630137,0.8314606741573034,0.8680851063829788,0.6190849673202614,0.9270588235294117,0.3111111111111111,0.985,0.2,0.8755555555555555,0.7
18,0.6212942351897558,0.8397863870486617,0.7510638297872341,0.5906651284122534,0.5234042553191489,0.5312837249044474,0.5957446808510638,0.46153846153846156,0.4297520661157025,0.47058823529411764,0.6987951807228916,0.5714285714285714,0.4528301886792453,0.49056603773584906,0.5333333333333333,0.58,0.6222222222222222,0.47058823529411764,0.38235294117647056,0.42105263157894735,0.8787878787878788,0.7404255319148936,0.3611943926748238,0.8106312292358804,0.0,0.6341463414634146,0.0,0.8652482269503546,0.0,0.5531914893617021,0.0,0.7625,0.0,0.7428571428571429,0.0,0.8638297872340426,0.8576404664546419,0.8873239436619719,0.8279569892473119,0.9130434782608695,0.7938144329896907,0.863013698630137,0.8651685393258427,0.8765957446808511,0.6125419296151003,0.9324009324009324,0.2926829268292683,0.9803921568627451,0.1935483870967742,0.8888888888888888,0.6
19,0.618153116106987,0.8489746698178351,0.7553191489361702,0.599319532976744,0.5446808510638298,0.5506043956043957,0.625,0.49523809523809526,0.45,0.49230769230769234,0.6904761904761905,0.5882352941176471,0.48148148148148145,0.5192307692307693,0.5925925925925926,0.5686274509803921,0.6666666666666666,0.5098039215686274,0.39705882352941174,0.42105263157894735,0.8787878787878788,0.7361702127659574,0.35924242424242425,0.8066666666666666,0.0,0.6303030303030303,0.0,0.8642857142857143,0.0,0.5473684210526316,0.0,0.75625,0.0,0.7428571428571429,0.0,0.8553191489361702,0.8481681362116145,0.8811188811188811,0.8152173913043478,0.9,0.7894736842105263,0.863013698630137,0.8426966292134831,0.8851063829787233,0.6392631758485418,0.9370629370629371,0.34146341463414637,0.9852941176470589,0.22580645161290322,0.8933333333333333,0.7
20,0.6070951133966446,0.8394161947071552,0.7585106382978724,0.6010470049765243,0.5404255319148936,0.5504774410022366,0.6336633663366337,0.46464646464646464,0.40707964601769914,0.5128205128205128,0.7341772151898734,0.5714285714285714,0.4791666666666667,0.5111111111111111,0.5,0.6304347826086957,0.7111111111111111,0.45098039215686275,0.3382352941176471,0.5263157894736842,0.8787878787878788,0.7319148936170212,0.3580747955747956,0.8013468013468014,0.0,0.6309523809523809,0.0,0.8686131386861314,0.0,0.5408163265306123,0.0,0.74375,0.0,0.7571428571428571,0.0,0.8680851063829788,0.8623419814440392,0.8904593639575972,0.8342245989304813,0.9197080291970803,0.7959183673469388,0.863013698630137,0.8764044943820225,0.8936170212765957,0.6332938018850259,0.9422632794457275,0.32432432432432434,0.9807692307692307,0.2222222222222222,0.9066666666666666,0.6
