epoch,timestamp,train_loss,val_loss,is_best,acc_spinal_canal,acc_left_foraminal,acc_right_foraminal,avg_severe_f1,severe_f1_spinal_canal,severe_recall_spinal_canal,severe_f1_left_foraminal,severe_recall_left_foraminal,severe_f1_right_foraminal,severe_recall_right_foraminal,macro_auc_spinal_canal,macro_auprc_spinal_canal,macro_auc_left_foraminal,macro_auprc_left_foraminal,macro_auc_right_foraminal,macro_auprc_right_foraminal,overall_macro_auprc,overall_severe_auprc,extra_epoch_seconds,extra_eval_seconds,extra_eval_throughput_samples_per_sec
1,2026-06-03T05:14:26,1.4925203817231314,0.1639018982088053,1,0.874361593462717,0.6307456588355465,0.6707629288274449,0.2832105988376345,0.4434389140271493,0.5833333333333334,0.2535211267605634,0.27692307692307694,0.15267175572519084,0.12987012987012986,0.8733812593139896,0.545157205840227,0.792170650615359,0.47773571147680366,0.8016151488946356,0.48856058416603787,0.5038178338276895,0.2562561491788103,63.53221607208252,7.423571825027466,263.75443602483847
2,2026-06-03T05:15:29,1.4030603646522477,0.1621252947476923,0,0.8692543411644535,0.6067415730337079,0.6492575524833589,0.11458333333333333,0.34375,0.2619047619047619,0.0,0.0,0.0,0.0,0.8828218317196711,0.558709719759914,0.8027405262964176,0.48609607705748087,0.8118969516309097,0.49886800248818536,0.51455793310186,0.26346134339905874,62.35697913169861,7.447465896606445,262.90821967942054
3,2026-06-03T05:16:31,1.363470250758387,0.15877292068895474,0,0.8861082737487231,0.6052093973442288,0.65847414234511,0.15637602558754,0.4397163120567376,0.36904761904761907,0.029411764705882353,0.015384615384615385,0.0,0.0,0.8860401545154382,0.5671579846983633,0.8015599007453833,0.4878791675566107,0.8115169674000496,0.5010818617129016,0.5187063379892919,0.2741183637715518,62.89997410774231,7.44977879524231,262.8265957709305
4,2026-06-03T05:17:34,1.2892778712014357,0.15606090879087806,0,0.8774259448416751,0.63585291113381,0.6728110599078341,0.25243218864763867,0.4578313253012048,0.6785714285714286,0.18181818181818182,0.13846153846153847,0.11764705882352941,0.07792207792207792,0.8860602712208986,0.569972771114399,0.7991973687100309,0.48345069457091466,0.806245220530835,0.4931971634726788,0.5155402097193308,0.2796094318621147,62.37064790725708,7.423715114593506,263.74934514269984
5,2026-06-03T05:18:37,1.2258105668993222,0.15531144164983304,0,0.8529111338100103,0.6511746680286006,0.6646185355862775,0.2413630229419703,0.42105263157894735,0.6666666666666666,0.16842105263157894,0.12307692307692308,0.1346153846153846,0.09090909090909091,0.8830175949913232,0.5669429896102378,0.8023651628189206,0.48780373716538755,0.8100118117037954,0.4995860736232574,0.5181109334662942,0.2767157008863346,62.81540012359619,7.426675081253052,263.64422552193304
6,2026-06-03T05:19:40,1.2084064417474327,0.15905125885801288,0,0.8600612870275791,0.5949948927477018,0.6395289298515104,0.24389931056597725,0.4148148148148148,0.6666666666666666,0.17142857142857143,0.13846153846153847,0.14545454545454545,0.1038961038961039,0.8779671540219853,0.5676725811367095,0.7924050557480314,0.4777252582718505,0.8036022694049372,0.4911216761258246,0.5121731718447948,0.2778043889094964,62.970380544662476,7.483534097671509,261.64108754568633
7,2026-06-03T05:20:43,1.1521599090702477,0.15159488315143252,0,0.8855975485188968,0.6424923391215526,0.6810035842293907,0.23865687726183582,0.5098039215686274,0.6190476190476191,0.11627906976744186,0.07692307692307693,0.0898876404494382,0.05194805194805195,0.8859260396158506,0.573215362567628,0.8014339517297976,0.4854208564441138,0.811413634666086,0.4995731690888536,0.5194031293668652,0.28116880829754415,62.99032211303711,7.472025156021118,262.0440856549046
8,2026-06-03T05:21:46,1.1055269075646288,0.15543650286973162,1,0.8784473953013279,0.6154239019407559,0.6159754224270353,0.2842436974789916,0.47058823529411764,0.6666666666666666,0.2571428571428571,0.27692307692307694,0.125,0.1038961038961039,0.8795231424566125,0.5698853655237365,0.7919437126535032,0.479182368574208,0.7993064207587709,0.4861957129822074,0.5117544823600506,0.2828911428377035,63.04627466201782,7.421189785003662,263.8390954448598
9,2026-06-03T05:22:48,1.0632772767827625,0.15469645239132387,0,0.8835546475995915,0.608273748723187,0.6682027649769585,0.18812990458055268,0.4632768361581921,0.4880952380952381,0.05405405405405406,0.03076923076923077,0.047058823529411764,0.025974025974025976,0.8870581566009865,0.5818480306949798,0.8015368723861226,0.4851922024399105,0.8099018516419938,0.5003649602681574,0.522468397801016,0.28422699842919885,62.768396615982056,7.4202539920806885,263.8723690711514
10,2026-06-03T05:23:51,1.0857530199346088,0.15567823716749746,0,0.8774259448416751,0.5832482124616956,0.6410650281618023,0.22810370359209,0.4824120603015075,0.5714285714285714,0.11494252873563218,0.07692307692307693,0.08695652173913043,0.05194805194805195,0.8860877346446072,0.5755047250676333,0.8005092689699816,0.4841874895957032,0.8089555448021479,0.4952663074396187,0.5183195073676518,0.286206522413,62.63092255592346,7.39693021774292,264.70440336227193
