epoch,timestamp,train_loss,val_loss,is_best,acc_spinal_canal,acc_left_foraminal,acc_right_foraminal,avg_severe_f1,severe_f1_spinal_canal,severe_recall_spinal_canal,severe_f1_left_foraminal,severe_recall_left_foraminal,severe_f1_right_foraminal,severe_recall_right_foraminal,macro_auc_spinal_canal,macro_auprc_spinal_canal,macro_auc_left_foraminal,macro_auprc_left_foraminal,macro_auc_right_foraminal,macro_auprc_right_foraminal,overall_macro_auprc,overall_severe_auprc,extra_val_weighted_logloss,extra_epoch_seconds,extra_eval_seconds,extra_eval_throughput_samples_per_sec
1,2026-06-02T14:52:20,0.5990654645396061,0.5264199674129486,1,0.8769152196118488,0.7900919305413687,0.7731694828469022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7345041386927296,0.4388519198722287,0.7039572833520396,0.4276218330602699,0.6836203535857276,0.42338661487029045,0.42995345593426304,0.10873375122860168,0.5235886871814728,56.98476219177246,10.397887229919434,188.30748561745762
2,2026-06-02T14:53:13,0.5113674253225327,0.4978720084313423,1,0.8810010214504597,0.7911133810010215,0.7741935483870968,0.07260726072607261,0.21782178217821782,0.13095238095238096,0.0,0.0,0.0,0.0,0.8216151757242223,0.520593361974312,0.7511575093470718,0.45415946051697803,0.7349486882382855,0.44427977329274587,0.47301086526134534,0.19227912134713673,0.4959942897160848,52.15157628059387,10.381023406982422,188.6133884143852
3,2026-06-02T14:54:05,0.488820098462652,0.4847635453747165,1,0.883043922369765,0.7906026557711952,0.7716333845366103,0.09941520467836257,0.2982456140350877,0.20238095238095238,0.0,0.0,0.0,0.0,0.8494237725313959,0.5427040419839718,0.7679424597427857,0.47071646493174635,0.7577460750804142,0.4587194973366329,0.4907133347507837,0.22375365034212227,0.4832569758097331,52.00059270858765,10.37466835975647,188.7289243476079
4,2026-06-02T14:54:58,0.47807378773806525,0.47713484302643805,1,0.8845760980592441,0.7880490296220634,0.7716333845366103,0.13043478260869565,0.391304347826087,0.32142857142857145,0.0,0.0,0.0,0.0,0.8650181675762915,0.5588474197653219,0.7755100905398716,0.47578947055626486,0.7695145850251581,0.46556077384594463,0.5000658880558438,0.23809696437765296,0.47586288054784137,52.02468419075012,10.361971616744995,188.96017789084297
5,2026-06-02T14:55:50,0.47167011069469766,0.4719917226222254,1,0.8850868232890705,0.7854954034729316,0.7721454173067076,0.12626262626262627,0.3787878787878788,0.2976190476190476,0.0,0.0,0.0,0.0,0.8702341468631988,0.5637732857739737,0.7791463706104903,0.4755931475373181,0.7741798782819163,0.4689241744023966,0.5027635359045628,0.2423153696532204,0.4706355233987172,52.23014163970947,10.439331531524658,187.55990209595683
6,2026-06-02T14:56:43,0.4665023447548757,0.46696395162613163,1,0.8850868232890705,0.789070480081716,0.7711213517665131,0.13238770685579196,0.3971631205673759,0.3333333333333333,0.0,0.0,0.0,0.0,0.8787256997660622,0.5746389727094097,0.7816846851881055,0.4776428890367095,0.7796814799345385,0.4736440230722934,0.5086419616061375,0.2518364413890349,0.4657266139984131,52.165133237838745,10.457393169403076,187.23595529800335
7,2026-06-02T14:57:36,0.461611591157366,0.4659366492302187,1,0.8840653728294178,0.7865168539325843,0.7721454173067076,0.1342925659472422,0.4028776978417266,0.3333333333333333,0.0,0.0,0.0,0.0,0.885223310368005,0.578453262076331,0.7862823684256396,0.4771759614485646,0.7835405284370415,0.4780244979054067,0.5112179071434341,0.2563087685724578,0.46485404173533124,52.26998257637024,10.472768068313599,186.96107726515245
8,2026-06-02T14:58:28,0.4589644140395962,0.4642605185508728,1,0.8835546475995915,0.7875383043922369,0.7726574500768049,0.12962962962962962,0.3888888888888889,0.3333333333333333,0.0,0.0,0.0,0.0,0.885780059946498,0.5812504404351794,0.7851297967226495,0.47564416356257105,0.7819828372847746,0.47782822513903517,0.5115742763789285,0.25408812134054903,0.4629664421081543,52.12435483932495,10.47152328491211,186.98330192524938
9,2026-06-02T14:59:21,0.45747309459037466,0.46219104528427124,1,0.8845760980592441,0.7895812053115424,0.7731694828469022,0.13238770685579196,0.3971631205673759,0.3333333333333333,0.0,0.0,0.0,0.0,0.8903452423871534,0.5869291625278201,0.7884183431612087,0.4773912847706558,0.786018047478738,0.4823542169151261,0.515558221404534,0.2628426164076087,0.4610145092010498,52.1873893737793,10.443847179412842,187.47880607250323
10,2026-06-02T15:00:14,0.45489417798206455,0.4606037572506935,1,0.8835546475995915,0.7870275791624106,0.7680491551459293,0.1394335511982571,0.41830065359477125,0.38095238095238093,0.0,0.0,0.0,0.0,0.8938325623111772,0.5890437793981278,0.7888585065005699,0.4761464305732672,0.7892613306504316,0.48379400817798396,0.5163280727164596,0.26253674475345723,0.4595964749654134,52.174827098846436,10.42981767654419,187.73099019778482
11,2026-06-02T15:01:06,0.45306414927615496,0.45953211957408535,1,0.8850868232890705,0.7844739530132788,0.7690732206861239,0.13333333333333333,0.4,0.3333333333333333,0.0,0.0,0.0,0.0,0.8940006599626814,0.5901810836263957,0.7905739778834097,0.47691127964470975,0.7882843772975923,0.4823909219328539,0.5164944284013198,0.262698865803356,0.45825934410095215,52.09526610374451,10.360259532928467,188.99140448912527
12,2026-06-02T15:01:59,0.4532321369061705,0.4587452478947178,1,0.8845760980592441,0.7844739530132788,0.7706093189964157,0.1351981351981352,0.40559440559440557,0.34523809523809523,0.0,0.0,0.0,0.0,0.8960266607434848,0.590511391237918,0.7919836350632572,0.47729488860712066,0.79191011418831,0.48325568410977,0.5170206546516029,0.26221022558874946,0.45772408445676166,52.25992965698242,10.535433053970337,185.8490286986463
13,2026-06-02T15:02:52,0.4499980453096452,0.4561556894933024,1,0.8850868232890705,0.7895812053115424,0.7680491551459293,0.13138686131386862,0.39416058394160586,0.32142857142857145,0.0,0.0,0.0,0.0,0.8964711217665101,0.5908203778687258,0.792156811544788,0.47814693054532215,0.7934574812594061,0.4835546141063716,0.5175073075068065,0.2638306284917254,0.45509002606074017,52.37750482559204,10.552536725997925,185.54780247067438
