epoch,timestamp,train_loss,val_loss,is_best,acc_spinal_canal,acc_left_foraminal,acc_right_foraminal,avg_severe_f1,severe_f1_spinal_canal,severe_recall_spinal_canal,severe_f1_left_foraminal,severe_recall_left_foraminal,severe_f1_right_foraminal,severe_recall_right_foraminal,macro_auc_spinal_canal,macro_auprc_spinal_canal,macro_auc_left_foraminal,macro_auprc_left_foraminal,macro_auc_right_foraminal,macro_auprc_right_foraminal,overall_macro_auprc,overall_severe_auprc,extra_epoch_seconds,extra_eval_seconds,extra_eval_throughput_samples_per_sec
11,2026-08-22T12:10:56,0.9091812014224984,0.14467093692532654,0,0.8908341915550978,0.6411977284460506,0.664945792462571,0.2754477479133299,0.5588235294117647,0.7037037037037037,0.13986013986013987,0.125,0.1276595744680851,0.10843373493975904,0.9214228089058268,0.6064433628169259,0.7938256310456188,0.48136980148869196,0.7958938613026335,0.47572157080291033,0.521178245036176,0.2986057871782854,142.61340618133545,18.04534649848938,107.61777282373434
12,2026-08-22T12:13:19,0.8930497550538607,0.14863523804262035,0,0.853244078269825,0.6257098606091894,0.6076406814661848,0.2707354687954578,0.48221343873517786,0.7530864197530864,0.17721518987341772,0.175,0.1527777777777778,0.13253012048192772,0.9154812982725086,0.5950666968020962,0.7927826093620736,0.47986604862565957,0.7931847964128851,0.4722601932024009,0.5157309795433855,0.29780033627709807,142.7225558757782,18.069406986236572,107.47447337254715
13,2026-08-22T12:15:42,0.879071175697304,0.14571971562818262,0,0.872811534500515,0.6401652039235932,0.6406814661848219,0.24592238749766168,0.5429864253393665,0.7407407407407407,0.12698412698412698,0.1,0.06779661016949153,0.04819277108433735,0.9203206396465559,0.6021103321871516,0.797842472886222,0.4847036403901385,0.7992181042853338,0.4777367859361037,0.5215169195044645,0.2986055849740697,142.84548354148865,18.02029538154602,107.76737888485097
14,2026-08-22T12:18:04,0.8430115149489471,0.14674976876239634,0,0.8671472708547889,0.638616417139907,0.6303562209602478,0.26603364984174577,0.5130434782608696,0.7283950617283951,0.15172413793103448,0.1375,0.13333333333333333,0.10843373493975904,0.9189333143489001,0.599780739290011,0.7949136343497574,0.48299016579706927,0.7952477664812134,0.47363356871195966,0.5188014912663467,0.295998875950156,142.86194038391113,17.97928500175476,108.013194062526
15,2026-08-22T12:20:27,0.8411794087361721,0.1472234943616993,0,0.8795056642636457,0.6215797625193599,0.6200309757356737,0.25832524324750294,0.5471698113207547,0.7160493827160493,0.14516129032258066,0.1125,0.08264462809917356,0.060240963855421686,0.921170618458598,0.6069022632555904,0.793901429712261,0.4835821698230618,0.7960031802406858,0.47455493268308313,0.5216797885872451,0.3008390287642948,142.2516896724701,17.92772603034973,108.32383296757217
16,2026-08-22T12:22:49,0.8134524318788733,0.1466876261872672,0,0.8748712667353244,0.6324212700051626,0.6251935983479607,0.2598526451762488,0.5253456221198156,0.7037037037037037,0.15503875968992248,0.125,0.09917355371900827,0.07228915662650602,0.9202921843932161,0.6028935212654186,0.7946771544013771,0.4831873645516387,0.7966143637541597,0.4750434556412629,0.5203747804861067,0.2994326401724351,142.6409397125244,17.98727035522461,107.96524217672214
17,2026-08-22T12:25:12,0.846044262605054,0.14659676065698998,0,0.8722966014418125,0.628291171915333,0.6319050077439339,0.2718555954328312,0.5225225225225225,0.7160493827160493,0.16296296296296298,0.1375,0.13008130081300814,0.0963855421686747,0.9208409373634646,0.6023639039469182,0.7950435228238378,0.48280968819380493,0.7984490671216294,0.47654249978568863,0.5205720306421372,0.2976338415964889,142.80029821395874,18.04800534248352,107.6019185027994
18,2026-08-22T12:27:35,0.8400803697251138,0.14660320290532267,0,0.8697219361483007,0.6262261228704181,0.6313887454827052,0.28701110298477367,0.5175438596491229,0.7283950617283951,0.1793103448275862,0.1625,0.16417910447761194,0.13253012048192772,0.9191975224862127,0.6000089009918459,0.7943316200396957,0.48241691378991164,0.7963456562560013,0.4749087375013256,0.5191115174276945,0.29835843542942764,143.10538721084595,18.04597520828247,107.61402349199116
19,2026-08-22T12:29:58,0.8188029605717886,0.14578002507549004,0,0.874356333676622,0.6391326794011358,0.6432627774909654,0.27258289241622574,0.5267857142857143,0.7283950617283951,0.16296296296296298,0.1375,0.128,0.0963855421686747,0.9206351996337861,0.6030341784649685,0.7957219934817177,0.48403604227599667,0.7978550835919195,0.47620069673489374,0.5210903058252864,0.29859348276191655,142.81975984573364,18.03941035270691,107.65318610918969
20,2026-08-22T12:32:21,0.8163575206838903,0.14576414476347263,0,0.874356333676622,0.6381001548786783,0.6437790397521941,0.2839359591354272,0.5267857142857143,0.7283950617283951,0.18439716312056736,0.1625,0.140625,0.10843373493975904,0.9202921215510759,0.6021905755927368,0.7953430801984629,0.4836479953829204,0.7973818488069838,0.4757610531874475,0.5205332080543682,0.2983346823889153,143.09424233436584,18.01039695739746,107.8266072976452
