epoch,timestamp,train_loss,val_loss,is_best,acc_spinal_canal,acc_left_foraminal,acc_right_foraminal,avg_severe_f1,severe_f1_spinal_canal,severe_recall_spinal_canal,severe_f1_left_foraminal,severe_recall_left_foraminal,severe_f1_right_foraminal,severe_recall_right_foraminal,macro_auc_spinal_canal,macro_auprc_spinal_canal,macro_auc_left_foraminal,macro_auprc_left_foraminal,macro_auc_right_foraminal,macro_auprc_right_foraminal,overall_macro_auprc,overall_severe_auprc,extra_epoch_seconds,extra_eval_seconds,extra_eval_throughput_samples_per_sec
11,2026-06-03T04:51:46,1.0059939632813135,0.15203995670201956,0,0.8667007150153218,0.6552604698672114,0.6676907322068613,0.3085467500168045,0.4051724137931034,0.5595238095238095,0.2982456140350877,0.26153846153846155,0.2222222222222222,0.16883116883116883,0.8896187273102018,0.5766211562869036,0.7995190847161547,0.5033494091881723,0.8048199723982258,0.4946687266277889,0.5248797640342883,0.3026187129808104,142.1759808063507,18.089812517166138,108.23771656792886
12,2026-06-03T04:54:08,0.9947053840117795,0.1498229614989732,0,0.8758937691521961,0.6787538304392237,0.6922683051715309,0.2278437188100804,0.4581005586592179,0.4880952380952381,0.11904761904761904,0.07692307692307693,0.10638297872340426,0.06493506493506493,0.8937700124787268,0.5813300708030437,0.804106442593048,0.5013148519588826,0.809684628125094,0.49890477132524186,0.5271832313623893,0.29939804343270693,142.10420274734497,18.09426236152649,108.21109813038086
13,2026-06-03T04:56:31,0.9936742705248651,0.15078329976888435,0,0.8799795709908069,0.6787538304392237,0.6907322068612392,0.24221062939145274,0.44554455445544555,0.5357142857142857,0.17582417582417584,0.12307692307692308,0.10526315789473684,0.06493506493506493,0.8889245572956224,0.565575937765692,0.8022470693890261,0.49465744529943945,0.8061655424450457,0.4908336573466178,0.5170223468039165,0.2848025620422115,142.3241491317749,18.111690282821655,108.10697231594662
14,2026-06-03T04:58:53,0.9803910702466965,0.15189966840809713,0,0.8789581205311542,0.63585291113381,0.6651305683563749,0.25316511953826143,0.46706586826347307,0.4642857142857143,0.18604651162790697,0.12307692307692308,0.10638297872340426,0.06493506493506493,0.8920991821613841,0.5730289859208059,0.8015544263077273,0.5026069875372666,0.8072976503197816,0.4942649172716267,0.5233002969098998,0.292203492327126,142.35325407981873,18.135838508605957,107.96302575537794
15,2026-06-03T05:01:15,0.9875303428087916,0.15210361280027898,0,0.8585291113381001,0.6634320735444331,0.6728110599078341,0.3228677139297204,0.41379310344827586,0.7142857142857143,0.33112582781456956,0.38461538461538464,0.2236842105263158,0.22077922077922077,0.8836424052428481,0.5614371605265301,0.7921971324523863,0.4942962892348053,0.797215419252423,0.48944378460368304,0.5150590781216727,0.30054302619244416,142.0036358833313,18.104206323623657,108.15166182927678
16,2026-06-03T05:03:37,0.9839434606333574,0.1505444717483335,0,0.8794688457609806,0.6634320735444331,0.6845878136200717,0.22769351758229414,0.43333333333333335,0.4642857142857143,0.16279069767441862,0.1076923076923077,0.08695652173913043,0.05194805194805195,0.8914413959773116,0.5730120316810713,0.800839539529127,0.4959769714132147,0.8062667161908247,0.49231540394371637,0.5204348023460007,0.28959511765310286,142.09064102172852,18.040263891220093,108.53499770327235
17,2026-06-03T05:05:59,0.9602099785137744,0.15361705213104204,0,0.8661899897854954,0.6128702757916241,0.6354326676907323,0.24162144767357993,0.45263157894736844,0.5119047619047619,0.16470588235294117,0.1076923076923077,0.10752688172043011,0.06493506493506493,0.8886600913135818,0.5702240852368923,0.7987018746314293,0.49752394323584515,0.8043102835559206,0.49095406641016237,0.5195673649609666,0.2927889172286396,141.97269248962402,18.03778886795044,108.54989014085736
18,2026-06-03T05:08:21,0.9608874968829609,0.15052178375903638,0,0.8707865168539326,0.6491317671092952,0.6794674859190988,0.2760892933144734,0.4608294930875576,0.5952380952380952,0.21359223300970873,0.16923076923076924,0.15384615384615385,0.1038961038961039,0.8886808247250312,0.5664631808973803,0.797990147513747,0.500011910213261,0.8042891442621581,0.49304005593421474,0.5198383823482854,0.298895231778868,142.17366003990173,18.060312747955322,108.41451238000697
19,2026-06-03T05:10:43,0.9453972228226207,0.15185735013175716,0,0.8697650663942799,0.6338100102145046,0.6605222734254992,0.30565998329156224,0.45614035087719296,0.6190476190476191,0.26785714285714285,0.23076923076923078,0.19298245614035087,0.14285714285714285,0.8883557477314129,0.5669694857023398,0.7959228017403449,0.498074344389599,0.8012654723860618,0.4898699015144809,0.51830457720214,0.29875923249466435,142.05766940116882,18.072726726531982,108.34004351570944
20,2026-06-03T05:13:06,0.9341263277190072,0.15126262056410952,0,0.8718079673135853,0.6409601634320735,0.6687147977470558,0.3083518556381456,0.46153846153846156,0.6071428571428571,0.2616822429906542,0.2153846153846154,0.2018348623853211,0.14285714285714285,0.8883427112427585,0.5664890822423315,0.7971809041382291,0.49834428799610264,0.8025183058267588,0.4910981843273375,0.5186438515219239,0.29765733601739747,142.35146307945251,18.04734492301941,108.49241305864159
