epoch,timestamp,train_loss,val_loss,is_best,acc_spinal_canal,acc_left_foraminal,acc_right_foraminal,avg_severe_f1,severe_f1_spinal_canal,severe_recall_spinal_canal,severe_f1_left_foraminal,severe_recall_left_foraminal,severe_f1_right_foraminal,severe_recall_right_foraminal,macro_auc_spinal_canal,macro_auprc_spinal_canal,macro_auc_left_foraminal,macro_auprc_left_foraminal,macro_auc_right_foraminal,macro_auprc_right_foraminal,overall_macro_auprc,overall_severe_auprc,extra_epoch_seconds,extra_eval_seconds,extra_eval_throughput_samples_per_sec
1,2026-06-03T05:37:00,1.3752210647152943,0.1601592415683372,1,0.871611253196931,0.5631713554987212,0.5979539641943734,0.3611989020632201,0.5141242937853108,0.8348623853211009,0.2617801047120419,0.3048780487804878,0.3076923076923077,0.32941176470588235,0.9177974330888833,0.641441969466689,0.8044052316649061,0.48681576188892667,0.8093574263498148,0.5047830549970471,0.544346928784221,0.3664913267924191,142.1687092781067,18.050276279449463,108.30859149927804
2,2026-06-03T05:39:21,1.3107853732896193,0.1511196502514424,0,0.8567774936061381,0.5815856777493607,0.629156010230179,0.3249174224265039,0.5288753799392097,0.7981651376146789,0.18571428571428572,0.15853658536585366,0.2601626016260163,0.18823529411764706,0.913128360968792,0.6359410300868434,0.81701448758306,0.5002067256360659,0.8186822406347295,0.5155297677616122,0.5505591744948405,0.37849455428009965,141.3560597896576,17.918611764907837,109.10443429712063
3,2026-06-03T05:41:42,1.2056196572250157,0.14831609629415057,0,0.8946291560102302,0.7156010230179028,0.7012787723785167,0.20628263126387655,0.5268817204301075,0.44954128440366975,0.046511627906976744,0.024390243902439025,0.045454545454545456,0.023529411764705882,0.9354085361702048,0.667404144364426,0.8392004471382065,0.5195583757434975,0.8364461206567227,0.5298175374079932,0.5722600191719722,0.36561730670557324,141.1419448852539,17.984498739242554,108.7047255720366
4,2026-06-03T05:44:03,1.1569738216591223,0.14067424577410503,0,0.8900255754475703,0.7406649616368286,0.718158567774936,0.25425920768459503,0.5829596412556054,0.5963302752293578,0.09900990099009901,0.06097560975609756,0.08080808080808081,0.047058823529411764,0.9352672960871681,0.6726245486792432,0.8416309787366605,0.5284259354328068,0.8358103071336224,0.5290742990058331,0.5767082610392943,0.37722023043623926,141.2408628463745,17.9345281124115,109.0076074344578
5,2026-06-03T05:46:25,1.1086566819671237,0.14553485345095396,0,0.8925831202046036,0.6618925831202046,0.6695652173913044,0.3130718013011656,0.6050420168067226,0.6605504587155964,0.140625,0.10975609756097561,0.1935483870967742,0.1411764705882353,0.9320647016880755,0.6660651660036899,0.8274107217937465,0.5087694073983303,0.8246973277659082,0.5107989278710937,0.5618778337577046,0.36355525044468284,141.1973385810852,17.94656991958618,108.93446540257199
6,2026-06-03T05:48:46,1.0647794903928869,0.14508113900940586,1,0.8777493606138107,0.6644501278772379,0.6383631713554987,0.3753123498725403,0.5663082437275986,0.7247706422018348,0.288135593220339,0.4146341463414634,0.27149321266968324,0.35294117647058826,0.9313559939185856,0.663058643854162,0.8205275133974501,0.5034168458149834,0.8185015724490515,0.5131682436651805,0.5598812444447753,0.3796380511968738,141.30746841430664,17.99006152153015,108.67111252845325
7,2026-06-03T05:51:07,1.0093982831071437,0.14219772245895157,0,0.8925831202046036,0.6741687979539642,0.6746803069053708,0.2988843302799012,0.5544554455445545,0.5137614678899083,0.15254237288135594,0.10975609756097561,0.1896551724137931,0.12941176470588237,0.9344839291123597,0.6654962742305265,0.8324592129206606,0.5165337982302761,0.833009987304543,0.5283418791767039,0.5701239838791688,0.3778988253401961,141.28652572631836,17.95320749282837,108.89419067767969
8,2026-06-03T05:53:29,0.9522325088889405,0.14574957494774174,0,0.8854219948849105,0.6225063938618925,0.6317135549872123,0.3354349415204678,0.5614035087719298,0.5871559633027523,0.21052631578947367,0.17073170731707318,0.234375,0.17647058823529413,0.9326730476553302,0.6633579807719631,0.8273746195702261,0.516944071727028,0.8268449965122016,0.5212996978681296,0.5672005834557069,0.38143056818379506,141.34849667549133,17.945730924606323,108.93955828343542
9,2026-06-03T05:55:50,0.9260187824947412,0.1419381952383906,0,0.8961636828644501,0.7002557544757033,0.6792838874680307,0.27631320547620103,0.6079295154185022,0.6330275229357798,0.12,0.07317073170731707,0.10101010101010101,0.058823529411764705,0.9359357241886778,0.6674064229603968,0.8339261119437947,0.5145112183404493,0.8331388437008981,0.5272218715868661,0.5697131709625708,0.3686844638657109,141.35630297660828,17.94135022163391,108.96615783368611
10,2026-06-03T05:58:11,0.9174883414469838,0.1457210265861083,0,0.8531969309462916,0.6424552429667519,0.6337595907928388,0.31111117759246104,0.5429864253393665,0.5504587155963303,0.192,0.14634146341463414,0.19834710743801653,0.1411764705882353,0.9298521819240121,0.6549896243938261,0.829372261876857,0.5086747470240647,0.824879545385063,0.5189968646146701,0.5608870786775203,0.36851036462391185,141.01914858818054,17.946720123291016,108.9335536838749
11,2026-06-03T06:00:32,0.871930709794948,0.14465875721847019,0,0.8849104859335039,0.6276214833759591,0.618925831202046,0.32798706398706395,0.5765765765765766,0.5871559633027523,0.2153846153846154,0.17073170731707318,0.192,0.1411764705882353,0.9319355026242858,0.6599424890078601,0.8234038819246109,0.5073836907251915,0.8214920680589716,0.5160839712221503,0.5611367169850673,0.3767089015303135,141.29904794692993,17.976255178451538,108.75457544369385
