epoch,timestamp,train_loss,val_loss,is_best,acc_spinal_canal,acc_left_foraminal,acc_right_foraminal,avg_severe_f1,severe_f1_spinal_canal,severe_recall_spinal_canal,severe_f1_left_foraminal,severe_recall_left_foraminal,severe_f1_right_foraminal,severe_recall_right_foraminal,macro_auc_spinal_canal,macro_auprc_spinal_canal,macro_auc_left_foraminal,macro_auprc_left_foraminal,macro_auc_right_foraminal,macro_auprc_right_foraminal,overall_macro_auprc,overall_severe_auprc,extra_epoch_seconds,extra_eval_seconds,extra_eval_throughput_samples_per_sec
11,2026-05-04T05:35:31,1.1831657732493126,0.17839529020253753,0,0.9109165808444902,0.7480640165203923,0.73309241094476,0.21568844592100408,0.6,0.5185185185185185,0.023809523809523808,0.0125,0.023255813953488372,0.012048192771084338,0.9398613681941704,0.6554785050495856,0.813000070658812,0.4935506643545557,0.804887503233961,0.49271074894784483,0.547246639450662,0.3315367935701668,202.7376799583435,18.617166757583618,104.31232771812259
12,2026-05-04T05:38:54,1.1476629744440117,0.17575735271058449,0,0.9052523171987642,0.7181208053691275,0.748580278781621,0.2072178814298552,0.5766871165644172,0.5802469135802469,0.022988505747126436,0.0125,0.02197802197802198,0.012048192771084338,0.9363837416753542,0.6480968630264772,0.8099358841673375,0.4888623251125603,0.8086636800357253,0.4923326544153288,0.5430972808514555,0.33118705778515367,202.79713344573975,18.59546732902527,104.43405189224654
13,2026-05-04T05:42:17,1.1364650384291706,0.17347739050622846,0,0.9067971163748713,0.7480640165203923,0.7444501806917915,0.18535586277521762,0.532258064516129,0.4074074074074074,0.0,0.0,0.023809523809523808,0.012048192771084338,0.9386027110768466,0.651206818548204,0.813999565024646,0.49427013464730934,0.8113091195945997,0.4993592848334709,0.5482787460096614,0.32837557461984584,202.7196822166443,18.645893573760986,104.15161881717677
14,2026-05-04T05:45:39,1.1257338149835598,0.17815867382931252,0,0.907826982492276,0.7222509034589571,0.738255033557047,0.2131202991334723,0.5714285714285714,0.5679012345679012,0.022988505747126436,0.0125,0.0449438202247191,0.024096385542168676,0.9360699296437623,0.6525671973986039,0.81041105237505,0.48912302708742095,0.806069544078235,0.4948522728932599,0.545514165793095,0.33322830186680835,202.50863075256348,18.612932920455933,104.33605538145515
15,2026-05-04T05:49:02,1.0898669535081658,0.17270726326832683,0,0.9047373841400618,0.752194114610222,0.7392875580795044,0.2188481957582127,0.5714285714285714,0.5432098765432098,0.043010752688172046,0.025,0.042105263157894736,0.024096385542168676,0.9368518218659757,0.6512618221568306,0.8103088053645225,0.49025335386945207,0.8066247088121846,0.4959328004347194,0.5458159921536674,0.3319917233809223,202.68766069412231,18.628860235214233,104.24685007454332
16,2026-05-04T05:52:25,1.109196580246391,0.1738059782713163,0,0.9042224510813595,0.7408363448631905,0.752194114610222,0.21448367962473094,0.5569620253164557,0.5432098765432098,0.043478260869565216,0.025,0.043010752688172046,0.024096385542168676,0.9359280488263773,0.6485303695052573,0.8103776572850734,0.49029227991658936,0.8074877816729042,0.49495419910115324,0.544592282841,0.3303088871796212,203.09795713424683,18.607276439666748,104.36777280634526
17,2026-05-04T05:55:48,1.0940214031994744,0.1754361364909046,0,0.9047373841400618,0.7310273618998451,0.7387712958182757,0.20336188359444174,0.5641025641025641,0.5432098765432098,0.023255813953488372,0.0125,0.022727272727272728,0.012048192771084338,0.936704674185858,0.6513021867702539,0.810200827165144,0.48956920837926193,0.8075239897140798,0.4953053145707587,0.5453922365734248,0.3321626451833231,202.7715938091278,18.727600574493408,103.69721376079339
18,2026-05-04T05:59:11,1.0978173686553967,0.17420866939905888,0,0.9073120494335737,0.7351574599896747,0.7413526071244192,0.20267417311752287,0.5850340136054422,0.5308641975308642,0.0,0.0,0.022988505747126436,0.012048192771084338,0.9375223088367561,0.653603482457434,0.8117865909729735,0.4915508789639114,0.8086819038558088,0.49584146486825637,0.5469986087632006,0.3324119366460807,203.23971271514893,18.6679904460907,104.02833693364559
19,2026-05-04T06:02:34,1.1070678160094576,0.17429700238335002,0,0.9057672502574665,0.7429013939081053,0.7423851316468766,0.21122533380597897,0.567741935483871,0.5432098765432098,0.02197802197802198,0.0125,0.04395604395604396,0.024096385542168676,0.9367760737474539,0.65155078198092,0.8102879947936223,0.4899490111360045,0.8064181273765744,0.4940997947213807,0.5451998626127684,0.331896044272947,203.04408288002014,18.654220819473267,104.10512552594709
20,2026-05-04T06:05:57,1.0778181100851738,0.17357286140628037,0,0.9067971163748713,0.7444501806917915,0.7423851316468766,0.20884716564685565,0.581081081081081,0.5308641975308642,0.022988505747126436,0.0125,0.02247191011235955,0.012048192771084338,0.9372214580066278,0.6530563335587791,0.8106490829237306,0.49028268450721707,0.8068626692192291,0.4945876243644807,0.5459755474768256,0.33215982835010144,202.99824619293213,18.707568168640137,103.80825463223022
1,2026-05-04T06:17:32,1.6484581357080665,0.19231032722634697,1,0.907826982492276,0.7041817243159525,0.7243159525038719,0.19354838709677422,0.5806451612903226,0.5555555555555556,0.0,0.0,0.0,0.0,0.9363308001243545,0.6512142088529514,0.8061133375593919,0.48187914649081964,0.8048687223088997,0.48685703555090587,0.5399834636315589,0.3220416781012136,202.26259851455688,18.552780866622925,104.67433502077972
2,2026-05-04T06:20:54,1.5617468872126317,0.18627283225456873,0,0.9052523171987642,0.7145069695405266,0.7423851316468766,0.19248826291079812,0.5774647887323944,0.5061728395061729,0.0,0.0,0.0,0.0,0.935658604353125,0.6472026405512296,0.8099835480557495,0.4942127517052713,0.8039347283695734,0.4905359774966871,0.5439837899177293,0.3242263498005755,202.40614128112793,18.561842918395996,104.62323210780711
3,2026-05-04T06:24:17,1.4810286775831407,0.17526520768312806,1,0.907826982492276,0.7558079504388229,0.7785234899328859,0.20604904001850566,0.5954198473282443,0.48148148148148145,0.0,0.0,0.022727272727272728,0.012048192771084338,0.9388581249332605,0.6586351690087875,0.8135675025593022,0.49586360597394075,0.8116965334343322,0.5003992421154767,0.5516326723660683,0.335136027597811,202.17957949638367,18.51943564414978,104.8628066921397
4,2026-05-04T06:27:40,1.4142222972524245,0.18710100997870413,0,0.9016477857878475,0.7088280846670109,0.710376871450697,0.1988088485536018,0.573170731707317,0.5802469135802469,0.0,0.0,0.023255813953488372,0.012048192771084338,0.9358061056053435,0.6496779917395222,0.8086964832316879,0.48633432173416624,0.8073380593837068,0.4879736575002314,0.5413286569913066,0.33514028802268053,203.23462915420532,18.648090839385986,104.13934684929617
5,2026-05-04T06:31:04,1.3571759982397091,0.17892789028462816,0,0.9031925849639547,0.7490965410428497,0.7449664429530202,0.10309278350515465,0.30927835051546393,0.18518518518518517,0.0,0.0,0.0,0.0,0.9395436278968491,0.6610282961301861,0.8075457578751637,0.49059090948961276,0.8110458138836175,0.5014342110537983,0.5510178055578657,0.3397863257817532,204.65038084983826,18.775917530059814,103.43036482190031
6,2026-05-04T06:34:28,1.3099749460066326,0.18463423051184316,1,0.9067971163748713,0.6990191017036654,0.7454827052142489,0.24020199334274792,0.5960264900662252,0.5555555555555556,0.08247422680412371,0.05,0.042105263157894736,0.024096385542168676,0.9393732892229094,0.6508514722158917,0.8007948976052978,0.47861313663354,0.8078056200312229,0.4904837856483544,0.5399827981659288,0.3314254520641356,203.52581548690796,18.595317602157593,104.43489278046383
1,2026-05-04T06:40:41,1.3921542240040643,0.15380388067760428,1,0.8990731204943357,0.5921528136293237,0.6174496644295302,0.19727891156462585,0.5918367346938775,0.7160493827160493,0.0,0.0,0.0,0.0,0.9306713583285254,0.6511321809107327,0.8058920607480872,0.4848294886130458,0.7973468669452686,0.47961623988350505,0.5385259698024278,0.3295410808541532,149.46538138389587,18.602602243423462,104.39399684990583
