epoch,timestamp,train_loss,val_loss,is_best,acc_spinal_canal,acc_left_foraminal,acc_right_foraminal,avg_severe_f1,severe_f1_spinal_canal,severe_recall_spinal_canal,severe_f1_left_foraminal,severe_recall_left_foraminal,severe_f1_right_foraminal,severe_recall_right_foraminal,macro_auc_spinal_canal,macro_auprc_spinal_canal,macro_auc_left_foraminal,macro_auprc_left_foraminal,macro_auc_right_foraminal,macro_auprc_right_foraminal,overall_macro_auprc,overall_severe_auprc,extra_val_weighted_logloss,extra_epoch_seconds,extra_eval_seconds,extra_eval_throughput_samples_per_sec
11,2026-05-04T03:54:56,-1.348522805327537,0.16829596868445798,0,0.8321318228630278,0.5694372741352607,0.5926690758905524,0.2500104208350007,0.4557823129251701,0.8271604938271605,0.109375,0.0875,0.18487394957983194,0.13253012048192772,0.9168843555728595,0.6162178429439914,0.7526821833408034,0.4385534909074984,0.7749118874743077,0.4768849481926308,0.5105520940147068,0.31252653496798044,0.0,240.70295310020447,10.90787148475647,178.03656769461446
12,2026-05-04T03:58:56,-1.3880306318302282,0.16488487866296564,0,0.858908341915551,0.572534847702633,0.6153846153846154,0.29426441235176704,0.5,0.8148148148148148,0.19117647058823528,0.1625,0.19161676646706588,0.1927710843373494,0.9257775904819013,0.6272747787152869,0.760642413386604,0.4472908304937857,0.7633239403888381,0.47074834989341735,0.5151046530341633,0.3143424331773203,0.0,240.76085805892944,10.884124517440796,178.42500762354618
13,2026-05-04T04:02:57,-1.4097079822681093,0.16502409192022457,0,0.8810504634397528,0.5214248838409912,0.6097057305110997,0.26512578477643983,0.5327510917030568,0.7530864197530864,0.15151515151515152,0.125,0.1111111111111111,0.08433734939759036,0.9295829857694436,0.6297554760458742,0.7560293696130369,0.4437503266658052,0.7746129391900075,0.4712068017921587,0.5149042015012794,0.309528077045576,0.0,240.9476888179779,10.951178312301636,177.33251570002471
14,2026-05-04T04:06:58,-1.4814068459024365,0.16008369690708577,1,0.878475798146241,0.6138358286009292,0.5771812080536913,0.30436150365639053,0.5420560747663551,0.7160493827160493,0.19653179190751446,0.2125,0.174496644295302,0.1566265060240964,0.9311848833941035,0.6378434052690521,0.7670408670354859,0.4533181066504708,0.7670606115729909,0.46469707273843897,0.5186195282193206,0.31899057640490813,0.0,240.73580646514893,10.87695050239563,178.54268984420568
15,2026-05-04T04:11:00,-1.5117712990949619,0.16209007655420613,0,0.8614830072090628,0.5611770779556015,0.642230252968508,0.2960597057159026,0.532258064516129,0.8148148148148148,0.1875,0.1875,0.16842105263157894,0.1927710843373494,0.9259194996763215,0.626473500416525,0.7545355358882705,0.44374191447143635,0.7854945160367013,0.47556741903207994,0.5152609446400138,0.3095172913743218,0.0,241.05531454086304,10.950878381729126,177.3373726111422
16,2026-05-04T04:15:01,-1.5381605543146197,0.16356037833517598,0,0.8712667353244078,0.5616933402168302,0.638616417139907,0.24377239815695165,0.5486725663716814,0.7654320987654321,0.1,0.0625,0.08264462809917356,0.060240963855421686,0.9271279375835709,0.6238602985719518,0.7563945518949754,0.4478535902290454,0.785223547776346,0.4815271245638472,0.5177470044549481,0.3073957661381399,0.0,241.33727717399597,10.963605165481567,177.13151565456792
17,2026-05-04T04:19:03,-1.560169850819863,0.1705695581171782,0,0.8573635427394438,0.5312338668043366,0.5472379969024265,0.2721308229534164,0.49264705882352944,0.8271604938271605,0.18421052631578946,0.175,0.13953488372093023,0.10843373493975904,0.9272950702054352,0.6273966808890004,0.7408387399128151,0.4359810642180531,0.7647189634091976,0.4633041227696479,0.5088939559589004,0.3078283584840665,0.0,241.4909327030182,11.010890245437622,176.37084347513775
18,2026-05-04T04:23:04,-1.56481289203535,0.1608151547130077,0,0.8583934088568486,0.586473928755808,0.6370676303562209,0.277665207421305,0.5365853658536586,0.6790123456790124,0.17333333333333334,0.1625,0.12307692307692308,0.0963855421686747,0.9296838668061068,0.6259749735387624,0.762662021298711,0.45130114867570037,0.7814407465750567,0.4753622006107238,0.5175461076083956,0.305816324722665,0.0,241.21518301963806,10.990564584732056,176.69701906831978
19,2026-05-04T04:27:05,-1.5806850676968593,0.17067009689266321,0,0.8733264675592173,0.5095508518327311,0.48735157459989675,0.3113682180587835,0.5311203319502075,0.7901234567901234,0.23430962343096234,0.35,0.1686746987951807,0.1686746987951807,0.9292303250130373,0.6290502864064168,0.730483006820212,0.4314222465136978,0.7421540678371635,0.4450504747202972,0.501841002546804,0.3033089883503787,0.0,241.36906909942627,10.914166927337646,177.93387373760123
20,2026-05-04T04:31:06,-1.5983053631830535,0.1626275571924384,0,0.8614830072090628,0.5715023231801756,0.6179659266907589,0.26239106373621157,0.5339366515837104,0.7283950617283951,0.08771929824561403,0.0625,0.16551724137931034,0.14457831325301204,0.930574826074929,0.6263410898469007,0.7661264329686966,0.45100936755763227,0.7802081520756561,0.47630554897211946,0.5178853354588842,0.29950677954229404,0.0,241.1793496608734,10.93207049369812,177.64246956873188
21,2026-05-04T04:35:08,-1.6433110445137793,0.16638499141861032,0,0.8671472708547889,0.5229736706246774,0.5792462570986061,0.28998538011695907,0.5350877192982456,0.7530864197530864,0.14736842105263157,0.175,0.1875,0.21686746987951808,0.9264783207461109,0.6245485751417991,0.7512462443295739,0.4390216363418036,0.7656503896065491,0.46341784660704616,0.5089960193635495,0.3030218193415986,0.0,241.27517819404602,10.925459861755371,177.74995511154464
22,2026-05-04T04:39:09,-1.6724294948097844,0.16152314152768862,0,0.8666323377960865,0.5560144553433144,0.6329375322663914,0.30646403860689575,0.5480769230769231,0.7037037037037037,0.17687074829931973,0.1625,0.19444444444444445,0.1686746987951807,0.9304521482346724,0.6263739124964575,0.7578135597562734,0.4470140691512128,0.7850009555135274,0.4794274557513903,0.5176051457996867,0.30202357707237715,0.0,241.28008484840393,10.935311079025269,177.58982675169605
23,2026-05-04T04:43:10,-1.6813939243755085,0.164229551250095,0,0.8712667353244078,0.5415591120289107,0.5849251419721219,0.3186395572599119,0.5304347826086957,0.7530864197530864,0.20202020202020202,0.25,0.22346368715083798,0.24096385542168675,0.9287969670081234,0.6215751955377589,0.7477941544957475,0.43737384086703396,0.7688108623439477,0.46619778486799784,0.5083822737575969,0.29835349758194135,0.0,241.29780340194702,10.914535760879517,177.92786084046048
24,2026-05-04T04:47:12,-1.6946629367818768,0.16626563109457493,0,0.8650875386199794,0.5234899328859061,0.5802787816210635,0.29934377784195493,0.5161290322580645,0.7901234567901234,0.15730337078651685,0.175,0.22459893048128343,0.25301204819277107,0.9274917494565669,0.620086241534477,0.7443927279185152,0.43678446579223956,0.764068269782944,0.462684295367328,0.5065183342313482,0.29692254141984914,0.0,241.36006784439087,11.000171661376953,176.54269949428308
25,2026-05-04T04:51:13,-1.7047687642926337,0.16235858914993143,0,0.8707518022657055,0.5735673722250904,0.6076406814661848,0.31046395133907206,0.5130434782608696,0.7283950617283951,0.1871345029239766,0.2,0.23121387283236994,0.24096385542168675,0.9308776057371775,0.6273924874654777,0.7549537595001566,0.4417428067861608,0.776730919095651,0.47377010221033894,0.5143017988206592,0.30077237947908225,0.0,241.35609674453735,10.934111595153809,177.60930854782282
