epoch,train_loss,val_loss,val_mean_acc,val_mean_f1_macro,val_acc_pfirrmann,val_f1_macro_pfirrmann,f1_pfirrmann_class0,f1_pfirrmann_class1,f1_pfirrmann_class2,f1_pfirrmann_class3,f1_pfirrmann_class4,precision_pfirrmann_class0,precision_pfirrmann_class1,precision_pfirrmann_class2,precision_pfirrmann_class3,precision_pfirrmann_class4,recall_pfirrmann_class0,recall_pfirrmann_class1,recall_pfirrmann_class2,recall_pfirrmann_class3,recall_pfirrmann_class4,val_acc_modic,val_f1_macro_modic,f1_modic_class0,f1_modic_class1,f1_modic_class2,f1_modic_class3,precision_modic_class0,precision_modic_class1,precision_modic_class2,precision_modic_class3,recall_modic_class0,recall_modic_class1,recall_modic_class2,recall_modic_class3,val_acc_disc_narrowing,val_f1_macro_disc_narrowing,f1_disc_narrowing_class0,f1_disc_narrowing_class1,precision_disc_narrowing_class0,precision_disc_narrowing_class1,recall_disc_narrowing_class0,recall_disc_narrowing_class1,val_acc_spondylolisthesis,val_f1_macro_spondylolisthesis,f1_spondylolisthesis_class0,f1_spondylolisthesis_class1,precision_spondylolisthesis_class0,precision_spondylolisthesis_class1,recall_spondylolisthesis_class0,recall_spondylolisthesis_class1
1,0.9587458968162537,1.0112741142511368,0.7680851063829788,0.5424025775632715,0.5191489361702127,0.5338873239436619,0.48,0.45,0.5,0.5352112676056338,0.704225352112676,0.43636363636363634,0.391304347826087,0.675,0.5757575757575758,0.6578947368421053,0.5333333333333333,0.5294117647058824,0.39705882352941174,0.5,0.7575757575757576,0.7702127659574468,0.33804809052333806,0.8571428571428571,0.0,0.49504950495049505,0.0,0.7647058823529411,0.0,0.8064516129032258,0.0,0.975,0.0,0.35714285714285715,0.0,0.825531914893617,0.8085444610034773,0.8655737704918033,0.7515151515151515,0.8301886792452831,0.8157894736842105,0.9041095890410958,0.6966292134831461,0.9574468085106383,0.4891304347826087,0.9782608695652174,0.0,0.9574468085106383,0.0,1.0,0.0
2,0.8361741304397583,0.9494081540033221,0.7702127659574468,0.5881114495266935,0.574468085106383,0.5579527444070174,0.6086956521739131,0.325,0.6285714285714286,0.4482758620689655,0.7792207792207793,0.5,0.4482758620689655,0.6111111111111112,0.65,0.6818181818181818,0.7777777777777778,0.2549019607843137,0.6470588235294118,0.34210526315789475,0.9090909090909091,0.774468085106383,0.3705250076309249,0.848297213622291,0.0,0.6338028169014085,0.0,0.8404907975460123,0.0,0.625,0.0,0.85625,0.0,0.6428571428571429,0.0,0.8,0.7752385991331068,0.8498402555910544,0.7006369426751592,0.7964071856287425,0.8088235294117647,0.910958904109589,0.6179775280898876,0.9319148936170213,0.648729446935725,0.9641255605381166,0.3333333333333333,0.9728506787330317,0.2857142857142857,0.9555555555555556,0.4
3,0.7722686390082042,0.9023188017308712,0.7925531914893618,0.617915898232406,0.5914893617021276,0.5631802115818658,0.6451612903225806,0.29850746268656714,0.6344827586206897,0.4482758620689655,0.7894736842105263,0.5063291139240507,0.625,0.5974025974025974,0.65,0.6976744186046512,0.8888888888888888,0.19607843137254902,0.6764705882352942,0.34210526315789475,0.9090909090909091,0.7787234042553192,0.3764548466570385,0.8481012658227848,0.0,0.6577181208053692,0.0,0.8589743589743589,0.0,0.620253164556962,0.0,0.8375,0.0,0.7,0.0,0.8723404255319149,0.8660307084220128,0.8951048951048951,0.8369565217391305,0.9142857142857143,0.8105263157894737,0.8767123287671232,0.8651685393258427,0.9276595744680851,0.6659978262687066,0.9616252821670429,0.37037037037037035,0.9770642201834863,0.29411764705882354,0.9466666666666667,0.5
4,0.7289524753888448,0.873821949120611,0.7829787234042553,0.6123696923006711,0.5702127659574469,0.5560253821379306,0.6299212598425197,0.2898550724637681,0.5737704918032787,0.5333333333333333,0.7532467532467533,0.4878048780487805,0.5555555555555556,0.6481481481481481,0.5405405405405406,0.6590909090909091,0.8888888888888888,0.19607843137254902,0.5147058823529411,0.5263157894736842,0.8787878787878788,0.7702127659574468,0.37151686347803925,0.8417721518987342,0.0,0.6442953020134228,0.0,0.8525641025641025,0.0,0.6075949367088608,0.0,0.83125,0.0,0.6857142857142857,0.0,0.8638297872340426,0.8559386973180076,0.8896551724137931,0.8222222222222222,0.8958333333333334,0.8131868131868132,0.8835616438356164,0.8314606741573034,0.9276595744680851,0.6659978262687066,0.9616252821670429,0.37037037037037035,0.9770642201834863,0.29411764705882354,0.9466666666666667,0.5
5,0.7026865422725678,0.8500252645462751,0.7755319148936171,0.6093071846522119,0.5829787234042553,0.5890650784998553,0.6060606060606061,0.4631578947368421,0.592,0.5063291139240507,0.7777777777777778,0.5555555555555556,0.5,0.6491228070175439,0.4878048780487805,0.717948717948718,0.6666666666666666,0.43137254901960786,0.5441176470588235,0.5263157894736842,0.8484848484848485,0.7531914893617021,0.36451612903225805,0.8258064516129032,0.0,0.632258064516129,0.0,0.8533333333333334,0.0,0.5764705882352941,0.0,0.8,0.0,0.7,0.0,0.8553191489361702,0.8462752039402801,0.8835616438356164,0.8089887640449438,0.8835616438356164,0.8089887640449438,0.8835616438356164,0.8089887640449438,0.9106382978723404,0.6373723271364539,0.9521640091116174,0.3225806451612903,0.9766355140186916,0.23809523809523808,0.9288888888888889,0.5
6,0.6950545112291971,0.8362402422353625,0.776595744680851,0.6129518666178935,0.5957446808510638,0.6009528969783824,0.6407766990291263,0.46153846153846156,0.578125,0.5405405405405406,0.7837837837837838,0.5689655172413793,0.525,0.6166666666666667,0.5555555555555556,0.7073170731707317,0.7333333333333333,0.4117647058823529,0.5441176470588235,0.5263157894736842,0.8787878787878788,0.7574468085106383,0.3655624684714982,0.8306709265175719,0.0,0.631578947368421,0.0,0.8496732026143791,0.0,0.5853658536585366,0.0,0.8125,0.0,0.6857142857142857,0.0,0.8553191489361702,0.8462752039402801,0.8835616438356164,0.8089887640449438,0.8835616438356164,0.8089887640449438,0.8835616438356164,0.8089887640449438,0.8978723404255319,0.6390168970814132,0.9447004608294931,0.3333333333333333,0.9808612440191388,0.23076923076923078,0.9111111111111111,0.6
7,0.6699901084105174,0.8259690799750388,0.7712765957446808,0.607239467265519,0.5914893617021276,0.5841392504240802,0.6491228070175439,0.4,0.6029411764705882,0.48484848484848486,0.7837837837837838,0.5362318840579711,0.5517241379310345,0.6029411764705882,0.5714285714285714,0.7073170731707317,0.8222222222222222,0.3137254901960784,0.6029411764705882,0.42105263157894735,0.8787878787878788,0.7404255319148936,0.35772964899178494,0.8155339805825242,0.0,0.6153846153846154,0.0,0.8456375838926175,0.0,0.5581395348837209,0.0,0.7875,0.0,0.6857142857142857,0.0,0.851063829787234,0.8420971798268349,0.8797250859106529,0.8044692737430168,0.8827586206896552,0.8,0.8767123287671232,0.8089887640449438,0.902127659574468,0.644991789819376,0.9471264367816092,0.34285714285714286,0.9809523809523809,0.24,0.9155555555555556,0.6
8,0.6592296948035558,0.8252776684239507,0.7691489361702128,0.6060525025424937,0.574468085106383,0.5820616533168207,0.6336633663366337,0.4731182795698925,0.5378151260504201,0.4819277108433735,0.7837837837837838,0.5714285714285714,0.5238095238095238,0.6274509803921569,0.4444444444444444,0.7073170731707317,0.7111111111111111,0.43137254901960786,0.47058823529411764,0.5263157894736842,0.8787878787878788,0.7531914893617021,0.36359351432880843,0.8269230769230769,0.0,0.6274509803921569,0.0,0.8486842105263158,0.0,0.5783132530120482,0.0,0.80625,0.0,0.6857142857142857,0.0,0.8765957446808511,0.8707444286391655,0.8982456140350877,0.8432432432432433,0.920863309352518,0.8125,0.8767123287671232,0.8764044943820225,0.8723404255319149,0.6078104138851803,0.9299065420560748,0.2857142857142857,0.9802955665024631,0.1875,0.8844444444444445,0.6
9,0.6528559823830923,0.8313587503507733,0.7797872340425531,0.6164184895258203,0.5872340425531914,0.5905018982730732,0.6336633663366337,0.45652173913043476,0.582089552238806,0.4857142857142857,0.7945205479452054,0.5714285714285714,0.5121951219512195,0.5909090909090909,0.53125,0.725,0.7111111111111111,0.4117647058823529,0.5735294117647058,0.4473684210526316,0.8787878787878788,0.7574468085106383,0.3655624684714982,0.8306709265175719,0.0,0.631578947368421,0.0,0.8496732026143791,0.0,0.5853658536585366,0.0,0.8125,0.0,0.6857142857142857,0.0,0.8808510638297873,0.8763157894736842,0.9,0.8526315789473684,0.9402985074626866,0.801980198019802,0.863013698630137,0.9101123595505618,0.8936170212765957,0.6332938018850259,0.9422632794457275,0.32432432432432434,0.9807692307692307,0.2222222222222222,0.9066666666666666,0.6
10,0.63574398458004,0.8304780232720077,0.7712765957446808,0.6087808615474577,0.5829787234042553,0.5886350669726792,0.6262626262626263,0.4583333333333333,0.5691056910569106,0.5263157894736842,0.7631578947368421,0.5740740740740741,0.4888888888888889,0.6363636363636364,0.5263157894736842,0.6744186046511628,0.6888888888888889,0.43137254901960786,0.5147058823529411,0.5263157894736842,0.8787878787878788,0.7531914893617021,0.3662597114317425,0.8235294117647058,0.0,0.6415094339622641,0.0,0.863013698630137,0.0,0.5730337078651685,0.0,0.7875,0.0,0.7285714285714285,0.0,0.8553191489361702,0.8469348659003831,0.8827586206896552,0.8111111111111111,0.8888888888888888,0.8021978021978022,0.8767123287671232,0.8202247191011236,0.8936170212765957,0.6332938018850259,0.9422632794457275,0.32432432432432434,0.9807692307692307,0.2222222222222222,0.9066666666666666,0.6
